fragment	annotation	frquency	length	status
rand.31.k141_1411	Xanthomonas perforans	4	326	Annotated
rand.60.k141_2243	NA	NA	438	Unannotated
rand.60.k141_2255	Arenimonas daejeonensis	1	315	Annotated
rand.60.k141_3923	NA	NA	372	Unannotated
rand.60.k141_5054	Stenotrophomonas maltophilia	3	419	Annotated
rand.60.k141_2660	Stenotrophomonas maltophilia	62	346	Annotated
rand.60.k141_706	Bradyrhizobium japonicum	18	469	Annotated
rand.60.k141_2214	Pseudosulfitobacter pseudonitzschiae	46	353	Annotated
rand.60.k141_2217	Aeromonas dhakensis	13	311	Annotated
rand.60.k141_4042	Stenotrophomonas maltophilia	3	461	Annotated
rand.60.k141_4602	Variovorax boronicumulans	2	312	Annotated
rand.60.k141_1945	Metarhizium brunneum	17	336	Annotated
rand.60.k141_4793	Variovorax paradoxus	1	359	Annotated
rand.60.k141_3907	Stenotrophomonas maltophilia	1	306	Annotated
rand.60.k141_3204	Stenotrophomonas maltophilia	13	340	Annotated
rand.60.k141_2650	Variovorax paradoxus	2	419	Annotated
rand.60.k141_1900	Polaromonas hydrogenivorans	4	361	Annotated
rand.60.k141_4210	uncultured bacterium	23	627	Annotated
rand.60.k141_5242	Ralstonia insidiosa	2	382	Annotated
rand.60.k141_5218	Ralstonia solanacearum	5	319	Annotated
rand.60.k141_4220	Stenotrophomonas maltophilia	76	339	Annotated
rand.60.k141_2512	Ralstonia insidiosa	2	352	Annotated
rand.60.k141_2906	Ralstonia solanacearum	3	330	Annotated
rand.60.k141_3481	Stenotrophomonas maltophilia	2	654	Annotated
rand.60.k141_2198	NA	NA	574	Unannotated
rand.60.k141_3087	Achromobacter xylosoxidans	13	310	Annotated
rand.60.k141_1518	Achromobacter xylosoxidans	2	579	Annotated
rand.60.k141_944	Stenotrophomonas maltophilia	4	627	Annotated
rand.60.k141_1312	Aedes aegypti Thai densovirus	50	1235	Annotated
rand.60.k141_3634	Burkholderia glumae	37	381	Annotated
rand.60.k141_4914	NA	NA	351	Unannotated
rand.60.k141_4186	Burkholderia pseudomallei	15	925	Annotated
rand.60.k141_215	NA	NA	312	Unannotated
rand.60.k141_497	Ralstonia insidiosa	2	511	Annotated
rand.60.k141_5177	Stenotrophomonas maltophilia	6	398	Annotated
rand.60.k141_5455	Achromobacter xylosoxidans	21	418	Annotated
rand.60.k141_5428	Xanthomonas translucens pv. undulosa	14	525	Annotated
rand.60.k141_3757	Stenotrophomonas maltophilia	38	310	Annotated
rand.60.k141_3698	Sinorhizobium meliloti	42	322	Annotated
rand.60.k141_1218	Delftia acidovorans	4	353	Annotated
rand.60.k141_903	Ralstonia solanacearum	5	336	Annotated
rand.60.k141_3598	Burkholderia gladioli	15	344	Annotated
rand.60.k141_3051	Burkholderia pseudomallei	63	312	Annotated
rand.60.k141_601	Ralstonia insidiosa	2	401	Annotated
rand.60.k141_2276	Achromobacter xylosoxidans	5	511	Annotated
rand.60.k141_625	Ralstonia solanacearum	5	364	Annotated
rand.60.k141_3973	Achromobacter xylosoxidans	5	343	Annotated
rand.60.k141_1473	Stenotrophomonas maltophilia	5	458	Annotated
rand.60.k141_325	Etheostoma spectabile	4	443	Annotated
rand.60.k141_1585	NA	NA	387	Unannotated
rand.60.k141_2009	Ralstonia solanacearum	3	357	Annotated
rand.60.k141_3558	Delftia acidovorans	7	337	Annotated
rand.60.k141_5227	Stenotrophomonas maltophilia	1	382	Annotated
rand.60.k141_2444	Pseudomonas aeruginosa	54	768	Annotated
rand.60.k141_5139	Ralstonia syzygii R24	2	601	Annotated
rand.60.k141_3395	Burkholderia glumae	6	517	Annotated
rand.60.k141_3690	Ralstonia insidiosa	2	315	Annotated
rand.60.k141_3566	Enterobacter asburiae	21	333	Annotated
rand.60.k141_4434	Ralstonia solanacearum	42	475	Annotated
rand.60.k141_3259	Delftia acidovorans	7	463	Annotated
rand.60.k141_3108	Escherichia phage T7	88	2477	Annotated
rand.60.k141_989	Variovorax paradoxus	2	323	Annotated
rand.24.k141_4263	Paracidovorax citrulli	12	341	Annotated
rand.60.k141_4802	Achromobacter spanius	6	411	Annotated
rand.60.k141_5095	Xanthomonas sacchari	9	725	Annotated
rand.60.k141_2681	NA	NA	324	Unannotated
rand.60.k141_3000	Variovorax paradoxus	1	475	Annotated
rand.60.k141_2259	Variovorax paradoxus	3	453	Annotated
rand.60.k141_1196	Burkholderia pseudomallei	29	519	Annotated
rand.60.k141_1011	Bordetella bronchiseptica	5	303	Annotated
rand.24.k141_904	Burkholderia glumae	27	485	Annotated
rand.24.k141_2944	Stenotrophomonas maltophilia	5	310	Annotated
rand.24.k141_3128	Delftia acidovorans	7	308	Annotated
rand.24.k141_867	Ralstonia pseudosolanacearum	24	405	Annotated
rand.24.k141_698	NA	NA	306	Unannotated
rand.24.k141_2788	Achromobacter xylosoxidans	5	706	Annotated
rand.24.k141_349	Stenotrophomonas maltophilia	6	447	Annotated
rand.24.k141_4442	Paracoccus denitrificans	3	468	Annotated
rand.24.k141_5727	Stenotrophomonas maltophilia	10	318	Annotated
rand.24.k141_5742	Paracidovorax avenae	14	561	Annotated
rand.24.k141_3529	Stenotrophomonas maltophilia	38	314	Annotated
rand.24.k141_2902	Achromobacter xylosoxidans	6	309	Annotated
rand.24.k141_677	Achromobacter xylosoxidans	11	375	Annotated
rand.24.k141_496	NA	NA	386	Unannotated
rand.24.k141_4825	Burkholderia pseudomallei	34	462	Annotated
rand.24.k141_3072	Pseudomonas protegens	29	353	Annotated
rand.24.k141_3675	Paracidovorax citrulli	12	320	Annotated
rand.24.k141_2041	Pandoraea sputorum	5	416	Annotated
rand.24.k141_3083	Burkholderia glumae	48	311	Annotated
rand.24.k141_285	Ralstonia insidiosa	2	315	Annotated
rand.24.k141_291	Ralstonia insidiosa	2	407	Annotated
rand.24.k141_858	Variovorax paradoxus	4	304	Annotated
rand.24.k141_2897	Rhodopseudomonas palustris	3	526	Annotated
rand.24.k141_631	Ralstonia pseudosolanacearum	13	440	Annotated
rand.24.k141_4618	Ralstonia solanacearum	18	313	Annotated
rand.24.k141_3894	Stenotrophomonas maltophilia	5	362	Annotated
rand.24.k141_3898	Paracidovorax citrulli	12	375	Annotated
rand.24.k141_2215	Curtobacterium flaccumfaciens	3	399	Annotated
rand.24.k141_132	Delftia acidovorans	5	446	Annotated
rand.24.k141_1429	Stenotrophomonas maltophilia	2	1046	Annotated
rand.24.k141_5168	Variovorax sp. V35	1	418	Annotated
rand.24.k141_4040	Phaeobacter inhibens	39	374	Annotated
rand.24.k141_4610	Stenotrophomonas maltophilia	6	436	Annotated
rand.24.k141_5176	NA	NA	366	Unannotated
rand.24.k141_1639	Achromobacter pestifer	1	311	Annotated
rand.24.k141_5515	Ralstonia pickettii	2	353	Annotated
rand.24.k141_3885	Cupriavidus taiwanensis	5	332	Annotated
rand.24.k141_95	Pseudomonas putida	36	365	Annotated
rand.24.k141_5130	Ralstonia insidiosa	2	392	Annotated
rand.24.k141_5306	Paraburkholderia terrae	4	311	Annotated
rand.24.k141_6569	Pseudomonas aeruginosa	14	302	Annotated
rand.24.k141_5504	Variovorax paradoxus	2	573	Annotated
rand.24.k141_3852	Xanthomonas arboricola	3	696	Annotated
rand.24.k141_7345	Ralstonia solanacearum	40	285	Annotated
rand.24.k141_2192	Ralstonia insidiosa	2	357	Annotated
rand.24.k141_1599	NA	NA	305	Unannotated
rand.24.k141_7129	Klebsiella oxytoca	51	340	Annotated
rand.24.k141_1212	Burkholderia pseudomallei	14	301	Annotated
rand.24.k141_3044	Variovorax paradoxus	3	314	Annotated
rand.24.k141_5861	Enterobacter asburiae	24	312	Annotated
rand.24.k141_3410	Listeria welshimeri	3	364	Annotated
rand.24.k141_4906	Burkholderia multivorans	4	313	Annotated
rand.24.k141_3773	Paracidovorax avenae	11	303	Annotated
rand.24.k141_5972	Fusarium oxysporum f. sp. lycopersici 4287	2	313	Annotated
rand.24.k141_5992	Stenotrophomonas maltophilia	5	636	Annotated
rand.24.k141_1010	Pseudomonas aeruginosa	32	360	Annotated
rand.24.k141_2151	Delftia lacustris	1	667	Annotated
rand.24.k141_6928	Bordetella pertussis	93	591	Annotated
rand.24.k141_6826	Caudoviricetes sp.	1	350	Annotated
rand.24.k141_4774	Stenotrophomonas maltophilia	1	317	Annotated
rand.24.k141_6760	Piscinibacter gummiphilus	2	317	Annotated
rand.24.k141_3740	Stenotrophomonas maltophilia	10	312	Annotated
rand.24.k141_6138	Burkholderia cenocepacia	27	346	Annotated
rand.24.k141_5056	Achromobacter xylosoxidans	35	452	Annotated
rand.24.k141_2127	Variovorax paradoxus	8	335	Annotated
rand.24.k141_4309	Variovorax paradoxus	10	303	Annotated
rand.24.k141_4735	Pseudomonas aeruginosa	88	328	Annotated
rand.24.k141_4496	Stenotrophomonas sp. 610A2	1	1382	Annotated
rand.24.k141_4512	Pseudomonas aeruginosa	2	385	Annotated
rand.24.k141_7096	Stenotrophomonas maltophilia	2	531	Annotated
rand.24.k141_7106	Achromobacter xylosoxidans	25	386	Annotated
rand.24.k141_3235	Flavobacterium psychrophilum	86	345	Annotated
rand.24.k141_5953	Delftia acidovorans	2	420	Annotated
rand.24.k141_1365	Bipolaris maydis	2	433	Annotated
rand.24.k141_2998	Ralstonia pseudosolanacearum	38	361	Annotated
rand.24.k141_1336	Ralstonia syzygii R24	2	307	Annotated
rand.24.k141_4463	Sneathia vaginalis	2	875	Annotated
rand.24.k141_1509	NA	NA	593	Unannotated
rand.24.k141_5229	Paracidovorax citrulli	12	330	Annotated
rand.24.k141_1338	Ralstonia insidiosa	2	316	Annotated
rand.24.k141_755	Stenotrophomonas maltophilia	14	618	Annotated
rand.24.k141_7074	Stenotrophomonas maltophilia	60	524	Annotated
rand.24.k141_6709	Delftia tsuruhatensis	9	304	Annotated
rand.24.k141_982	Stenotrophomonas maltophilia	1	1617	Annotated
rand.24.k141_5032	Caulobacter vibrioides	6	346	Annotated
rand.24.k141_5590	Stenotrophomonas maltophilia	9	534	Annotated
rand.47.k141_4032	Stenotrophomonas maltophilia	5	475	Annotated
rand.47.k141_5854	Stenotrophomonas maltophilia	75	318	Annotated
rand.47.k141_4843	Drosophila elegans	4	655	Annotated
rand.47.k141_1843	Achromobacter xylosoxidans	31	317	Annotated
rand.24.k141_1675	Stenotrophomonas maltophilia	27	436	Annotated
rand.24.k141_1306	Stenotrophomonas maltophilia	3	1144	Annotated
rand.24.k141_9	Pseudomonas simiae	11	313	Annotated
rand.24.k141_4285	Burkholderia pseudomallei	52	469	Annotated
rand.24.k141_7051	NA	NA	312	Unannotated
rand.47.k141_630	Culex pipiens pallens	6	2439	Annotated
rand.47.k141_310	Agrobacterium leguminum	3	316	Annotated
rand.47.k141_4478	Anopheles gambiae	69	1248	Annotated
rand.47.k141_4494	Stenotrophomonas maltophilia	38	650	Annotated
rand.47.k141_502	Burkholderia cepacia ATCC 25416	3	449	Annotated
rand.47.k141_2979	Xanthomonas campestris pv. campestris	24	353	Annotated
rand.47.k141_2159	Burkholderia cepacia	3	329	Annotated
rand.47.k141_2484	Variovorax sp. PDNC026	1	416	Annotated
rand.47.k141_3323	Paracidovorax citrulli	12	548	Annotated
rand.47.k141_273	Achromobacter xylosoxidans	2	471	Annotated
rand.47.k141_1432	NA	NA	364	Unannotated
rand.47.k141_3928	Variovorax paradoxus	1	369	Annotated
rand.47.k141_382	Drosophila melanogaster	7	901	Annotated
rand.47.k141_5447	Delftia lacustris	5	398	Annotated
rand.47.k141_5961	Streptococcus agalactiae	51	313	Annotated
rand.47.k141_221	Ralstonia mannitolilytica	1	331	Annotated
rand.47.k141_2114	Delftia lacustris	3	580	Annotated
rand.47.k141_5119	Pseudomonas sp. B33.4	1	620	Annotated
rand.47.k141_445	Haemophilus influenzae	32	330	Annotated
rand.47.k141_5790	Pseudomonas aeruginosa	34	384	Annotated
rand.47.k141_4091	Achromobacter xylosoxidans	1	345	Annotated
rand.47.k141_1601	Variovorax sp. SCN45	1	301	Annotated
rand.47.k141_5420	Stenotrophomonas maltophilia	14	397	Annotated
rand.47.k141_4395	Drosophila melanogaster	19	366	Annotated
rand.47.k141_5433	Burkholderia cepacia	4	313	Annotated
rand.47.k141_2369	Ralstonia insidiosa	2	301	Annotated
rand.47.k141_3907	Stenotrophomonas maltophilia	5	350	Annotated
rand.47.k141_1717	Achromobacter xylosoxidans	12	312	Annotated
rand.47.k141_4247	Salvia miltiorrhiza	13	456	Annotated
rand.47.k141_2557	Stenotrophomonas maltophilia	1	503	Annotated
rand.47.k141_6	Stenotrophomonas maltophilia	24	613	Annotated
rand.47.k141_5898	Pseudomonas aeruginosa	39	307	Annotated
rand.47.k141_3384	Bordetella avium	7	340	Annotated
rand.47.k141_5575	Stenotrophomonas maltophilia	25	439	Annotated
rand.47.k141_4896	uncultured bacterium	23	363	Annotated
rand.47.k141_5068	Anopheles gambiae	11	3040	Annotated
rand.47.k141_6119	Ralstonia insidiosa	2	347	Annotated
rand.47.k141_2529	Drosophila melanogaster	14	344	Annotated
rand.47.k141_1360	Stenotrophomonas indicatrix	3	309	Annotated
rand.44.k141_5484	Stenotrophomonas maltophilia	6	407	Annotated
rand.44.k141_3520	Pseudomonas aeruginosa	35	418	Annotated
rand.44.k141_1956	Stenotrophomonas maltophilia	1	800	Annotated
rand.44.k141_973	Variovorax sp. SCN45	1	498	Annotated
rand.44.k141_4502	Variovorax paradoxus	2	312	Annotated
rand.47.k141_5048	Pseudomonas lundensis	3	319	Annotated
rand.47.k141_4233	Citrobacter freundii	24	339	Annotated
rand.44.k141_260	Burkholderia pseudomallei	52	364	Annotated
rand.44.k141_2256	Stenotrophomonas maltophilia	17	395	Annotated
rand.44.k141_4447	Ralstonia pseudosolanacearum	22	364	Annotated
rand.44.k141_5657	Stenotrophomonas maltophilia	36	364	Annotated
rand.44.k141_1820	Achromobacter xylosoxidans	25	386	Annotated
rand.44.k141_4997	uncultured bacterium	23	324	Annotated
rand.44.k141_5310	Agrobacterium tumefaciens	9	313	Annotated
rand.44.k141_4178	Delftia acidovorans	8	345	Annotated
rand.44.k141_2146	Burkholderia pseudomallei	20	493	Annotated
rand.44.k141_2302	Stenotrophomonas maltophilia	5	335	Annotated
rand.44.k141_3114	Stenotrophomonas maltophilia	2	554	Annotated
rand.44.k141_705	Achromobacter xylosoxidans	7	537	Annotated
rand.44.k141_889	Stenotrophomonas maltophilia	1	405	Annotated
rand.44.k141_3986	Stenotrophomonas maltophilia	3	611	Annotated
rand.44.k141_6274	Achromobacter xylosoxidans	8	326	Annotated
rand.44.k141_3083	Stenotrophomonas maltophilia	11	466	Annotated
rand.44.k141_2072	Stenotrophomonas maltophilia	1	317	Annotated
rand.44.k141_3249	NA	NA	372	Unannotated
rand.44.k141_2896	Stenotrophomonas maltophilia	17	526	Annotated
rand.44.k141_6095	Pseudomonas aeruginosa	2	394	Annotated
rand.44.k141_6725	NA	NA	282	Unannotated
rand.44.k141_2039	NA	NA	340	Unannotated
rand.76.k141_3479	Xanthomonas translucens pv. hordei	2	420	Annotated
rand.76.k141_4200	Ralstonia insidiosa	2	327	Annotated
rand.76.k141_2809	Ralstonia insidiosa	2	471	Annotated
rand.76.k141_3903	Ralstonia solanacearum	3	327	Annotated
rand.44.k141_1017	Burkholderia contaminans	13	401	Annotated
rand.44.k141_1040	Achromobacter xylosoxidans	6	309	Annotated
rand.44.k141_4902	Providencia stuartii	5	400	Annotated
rand.44.k141_4216	Ralstonia solanacearum	4	334	Annotated
rand.44.k141_4581	Stenotrophomonas maltophilia	9	713	Annotated
rand.76.k141_4180	Stenotrophomonas maltophilia	1	1145	Annotated
rand.76.k141_3070	Sphingobium yanoikuyae	8	524	Annotated
rand.76.k141_1405	Pseudomonas chlororaphis	2	507	Annotated
rand.76.k141_1921	Stenotrophomonas maltophilia	6	442	Annotated
rand.76.k141_3865	Ralstonia solanacearum	34	407	Annotated
rand.76.k141_535	Pseudomonas aeruginosa	24	541	Annotated
rand.76.k141_1806	Ralstonia solanacearum	1	325	Annotated
rand.76.k141_1927	Escherichia coli	18	369	Annotated
rand.76.k141_1956	Stenotrophomonas maltophilia	2	332	Annotated
rand.76.k141_3889	Ralstonia solanacearum	3	422	Annotated
rand.76.k141_4327	Tistrella mobilis	13	312	Annotated
rand.76.k141_986	Pseudomonas aeruginosa	47	433	Annotated
rand.76.k141_1968	Variovorax paradoxus	9	325	Annotated
rand.76.k141_4475	Klebsiella oxytoca	51	340	Annotated
rand.76.k141_1350	Burkholderia ambifaria	12	316	Annotated
rand.76.k141_3723	Stenotrophomonas maltophilia	2	692	Annotated
rand.76.k141_4621	Variovorax sp. RA8	2	409	Annotated
rand.76.k141_3013	Purpureocillium takamizusanense	1	309	Annotated
rand.76.k141_1677	Ralstonia insidiosa	2	379	Annotated
rand.76.k141_2434	Streptomyces anulatus	14	416	Annotated
rand.76.k141_5031	Fusarium oxysporum f. sp. lycopersici 4287	7	382	Annotated
rand.76.k141_1455	Stenotrophomonas maltophilia	1	714	Annotated
rand.76.k141_3620	Stenotrophomonas maltophilia	9	373	Annotated
rand.76.k141_5044	Stenotrophomonas maltophilia	1	378	Annotated
rand.76.k141_3344	Variovorax paradoxus	1	342	Annotated
rand.76.k141_497	Burkholderia glumae	41	470	Annotated
rand.76.k141_5452	Burkholderia cenocepacia	3	334	Annotated
rand.76.k141_3829	Pseudomonas protegens	19	579	Annotated
rand.76.k141_2033	Achromobacter xylosoxidans	35	304	Annotated
rand.76.k141_4833	Pseudomonas moraviensis	6	373	Annotated
rand.76.k141_3201	Stenotrophomonas maltophilia	1	325	Annotated
rand.76.k141_652	Burkholderia pseudomallei	86	413	Annotated
rand.76.k141_733	Stenotrophomonas maltophilia	3	423	Annotated
rand.76.k141_4282	NA	NA	380	Unannotated
rand.76.k141_1036	Stenotrophomonas maltophilia	1	494	Annotated
rand.76.k141_4980	Comamonas piscis	2	371	Annotated
rand.76.k141_1633	NA	NA	365	Unannotated
rand.76.k141_913	Burkholderia gladioli	15	313	Annotated
rand.76.k141_5532	Stenotrophomonas maltophilia	74	281	Annotated
rand.76.k141_3135	Pseudomonas aeruginosa	42	726	Annotated
rand.76.k141_1709	synthetic construct	13	351	Annotated
rand.76.k141_3661	Ralstonia solanacearum	7	319	Annotated
rand.76.k141_623	Rhizobium ruizarguesonis	7	312	Annotated
rand.76.k141_990	Variovorax paradoxus	3	380	Annotated
rand.76.k141_3278	Delftia tsuruhatensis	3	304	Annotated
rand.76.k141_3193	Stenotrophomonas maltophilia	3	316	Annotated
rand.76.k141_2640	Stenotrophomonas maltophilia	1	397	Annotated
rand.76.k141_901	Burkholderia glumae	43	305	Annotated
rand.76.k141_2015	Delftia acidovorans	3	419	Annotated
rand.76.k141_3254	Stenotrophomonas maltophilia	2	463	Annotated
rand.76.k141_1307	Escherichia coli	22	1170	Annotated
rand.76.k141_5388	Klebsiella pneumoniae	71	477	Annotated
rand.76.k141_158	Curvibacter putative symbiont of Hydra magnipapillata	1	401	Annotated
rand.76.k141_3799	Ralstonia solanacearum	21	584	Annotated
rand.76.k141_2826	Burkholderia pseudomallei	23	314	Annotated
rand.76.k141_1581	Pseudomonas aeruginosa	36	338	Annotated
rand.76.k141_3979	Achromobacter xylosoxidans	35	434	Annotated
rand.76.k141_2136	Burkholderia glumae	25	485	Annotated
rand.76.k141_718	Bradyrhizobium diazoefficiens	45	301	Annotated
rand.76.k141_463	Variovorax boronicumulans	2	316	Annotated
rand.76.k141_2575	NA	NA	448	Unannotated
rand.76.k141_588	NA	NA	310	Unannotated
rand.76.k141_432	Ralstonia insidiosa	2	350	Annotated
rand.76.k141_3796	Stenotrophomonas maltophilia	2	518	Annotated
rand.3.k141_7118	Stenotrophomonas maltophilia	2	387	Annotated
rand.3.k141_7807	synthetic construct	47	442	Annotated
rand.3.k141_4432	Ralstonia insidiosa	2	350	Annotated
rand.3.k141_2920	Ralstonia insidiosa	2	434	Annotated
rand.3.k141_630	Achromobacter xylosoxidans	24	371	Annotated
rand.3.k141_1669	Variovorax paradoxus	1	367	Annotated
rand.3.k141_4024	Ralstonia insidiosa	2	385	Annotated
rand.3.k141_2967	Stenotrophomonas maltophilia	17	357	Annotated
rand.3.k141_5065	Paracidovorax avenae	14	661	Annotated
rand.76.k141_2542	Pseudomonas aeruginosa	5	599	Annotated
rand.3.k141_5016	Sphingobium yanoikuyae	7	307	Annotated
rand.3.k141_591	Burkholderia pseudomallei	44	763	Annotated
rand.3.k141_3927	Ralstonia solanacearum	37	501	Annotated
rand.3.k141_5271	Stenotrophomonas maltophilia	1	312	Annotated
rand.3.k141_1255	Stenotrophomonas maltophilia	20	328	Annotated
rand.3.k141_6946	Stenotrophomonas maltophilia	1	883	Annotated
rand.3.k141_7766	Klebsiella michiganensis	13	349	Annotated
rand.3.k141_181	Burkholderia gladioli	14	493	Annotated
rand.3.k141_6524	Achromobacter xylosoxidans	34	378	Annotated
rand.3.k141_4994	Stenotrophomonas maltophilia	1	358	Annotated
rand.3.k141_1054	Burkholderia pseudomallei	49	502	Annotated
rand.3.k141_6982	Achromobacter xylosoxidans	31	363	Annotated
rand.3.k141_7967	Stenotrophomonas maltophilia	21	419	Annotated
rand.3.k141_6471	Vibrio cholerae	19	812	Annotated
rand.3.k141_6045	Purpureocillium lilacinum	1	335	Annotated
rand.3.k141_6491	Variovorax paradoxus	10	400	Annotated
rand.3.k141_6902	Xanthomonas arboricola pv. pruni	9	393	Annotated
rand.3.k141_7066	Roseomonas mucosa	10	333	Annotated
rand.3.k141_1216	Bordetella hinzii	19	443	Annotated
rand.3.k141_1026	Ralstonia pseudosolanacearum	13	436	Annotated
rand.3.k141_8435	Delftia acidovorans	1	330	Annotated
rand.3.k141_6714	[Kitasatospora] papulosa	12	402	Annotated
rand.3.k141_130	Halomarina litorea	1	356	Annotated
rand.3.k141_5714	Burkholderia gladioli	15	310	Annotated
rand.3.k141_3096	NA	NA	365	Unannotated
rand.3.k141_533	Stenotrophomonas maltophilia	1	514	Annotated
rand.3.k141_5228	Stenotrophomonas maltophilia	1	529	Annotated
rand.3.k141_1826	Stenotrophomonas maltophilia	11	385	Annotated
rand.3.k141_7530	Stenotrophomonas maltophilia	4	868	Annotated
rand.3.k141_7538	Stenotrophomonas maltophilia	11	374	Annotated
rand.3.k141_323	NA	NA	377	Unannotated
rand.3.k141_1420	Variovorax sp. WDL1	2	840	Annotated
rand.3.k141_4950	Paenarthrobacter ureafaciens	8	314	Annotated
