fragment	annotation	frquency	length	status
k141_2299 flag=1 multi=654.0000 len=1512	Rhodococcus qingshengii	25	1512	Annotated
k141_1604 flag=1 multi=661.0000 len=4243	Rhodococcus qingshengii	30	4243	Annotated
k141_1605 flag=1 multi=681.0000 len=6097	Rhodococcus qingshengii	25	6097	Annotated
k141_1799 flag=1 multi=154.0000 len=435	Rhodococcus qingshengii	25	435	Annotated
k141_2194 flag=1 multi=639.0000 len=1230	Rhodococcus qingshengii	25	1230	Annotated
k141_522 flag=1 multi=149.0000 len=579	Rhodococcus qingshengii	25	579	Annotated
k141_1004 flag=1 multi=737.0000 len=1724	Rhodococcus qingshengii	23	1724	Annotated
k141_936 flag=1 multi=702.0000 len=4592	Rhodococcus qingshengii	25	4592	Annotated
k141_932 flag=1 multi=212.0000 len=420	Rhodococcus qingshengii	25	420	Annotated
k141_1560 flag=1 multi=388.0000 len=1589	Rhodococcus qingshengii	25	1589	Annotated
k141_1122 flag=1 multi=443.0000 len=472	Rhodococcus qingshengii	9	472	Annotated
k141_345 flag=1 multi=559.0000 len=311	NA	NA	311	Unannotated
k141_182 flag=1 multi=712.0000 len=4125	Rhodococcus qingshengii	25	4125	Annotated
k141_2121 flag=1 multi=721.0000 len=5415	Rhodococcus qingshengii	25	5415	Annotated
k141_724 flag=1 multi=545.0000 len=466	Rhodococcus qingshengii	26	466	Annotated
k141_105 flag=1 multi=275.0000 len=421	Rhodococcus qingshengii	25	421	Annotated
k141_1340 flag=1 multi=625.0000 len=6484	Rhodococcus qingshengii	25	6484	Annotated
k141_1749 flag=1 multi=592.0000 len=399	Rhodococcus qingshengii	25	399	Annotated
k141_2236 flag=1 multi=735.0000 len=883	Rhodococcus qingshengii	25	883	Annotated
k141_864 flag=1 multi=175.0000 len=330	Rhodococcus qingshengii	25	330	Annotated
k141_1264 flag=1 multi=697.0000 len=16435	Rhodococcus qingshengii	25	16435	Annotated
k141_1344 flag=1 multi=137.0000 len=341	Rhodococcus qingshengii	25	341	Annotated
k141_59 flag=1 multi=565.0000 len=761	Rhodococcus qingshengii	25	761	Annotated
k141_179 flag=1 multi=695.0000 len=7318	Rhodococcus qingshengii	25	7318	Annotated
k141_2162 flag=1 multi=1120.0000 len=319	Knufia obscura	1	319	Target
k141_1672 flag=1 multi=698.0000 len=6698	Rhodococcus qingshengii	25	6698	Annotated
k141_1856 flag=1 multi=598.0000 len=5118	Rhodococcus qingshengii	25	5118	Annotated
k141_1932 flag=1 multi=693.0000 len=344	Rhodococcus qingshengii	25	344	Annotated
k141_135 flag=1 multi=112.0000 len=394	Escherichia coli	98	394	Target
k141_601 flag=1 multi=72.0000 len=368	Limnobacter profundi	1	368	Target
k141_141 flag=1 multi=687.0000 len=337	NA	NA	337	Unannotated
k141_1854 flag=1 multi=85.0000 len=376	Triticum aestivum	14	376	Target
k141_2079 flag=1 multi=22.0000 len=304	Limnobacter thiooxidans	1	304	Target
k141_1267 flag=1 multi=31.0000 len=301	Escherichia coli	92	301	Target
k141_1944 flag=1 multi=701.0000 len=8382	Rhodococcus qingshengii	25	8382	Annotated
k141_1724 flag=1 multi=706.0000 len=4690	Rhodococcus qingshengii	25	4690	Annotated
k141_1424 flag=1 multi=680.0000 len=2574	Rhodococcus qingshengii	25	2574	Annotated
k141_1943 flag=1 multi=628.0000 len=6213	Rhodococcus qingshengii	25	6213	Annotated
k141_1716 flag=1 multi=640.0000 len=3376	Rhodococcus qingshengii	25	3376	Annotated
k141_1941 flag=1 multi=683.0000 len=6760	Rhodococcus qingshengii	25	6760	Annotated
k141_1869 flag=1 multi=751.0000 len=585	Rhodococcus qingshengii	25	585	Annotated
k141_2130 flag=1 multi=731.0000 len=323	Rhodococcus qingshengii	7	323	Annotated
k141_1866 flag=1 multi=648.0000 len=1432	Rhodococcus qingshengii	25	1432	Annotated
k141_232 flag=1 multi=711.0000 len=23794	Rhodococcus qingshengii	25	23794	Annotated
k141_1376 flag=1 multi=712.0000 len=9191	Rhodococcus qingshengii	25	9191	Annotated
k141_72 flag=1 multi=318.0000 len=403	Escherichia coli	35	403	Target
k141_314 flag=1 multi=459.0000 len=962	Rhodococcus pyridinivorans	11	962	Target
k141_1568 flag=1 multi=509.0000 len=328	Rhodococcus qingshengii	25	328	Annotated
k141_1556 flag=1 multi=257.0000 len=714	Rhodococcus qingshengii	25	714	Annotated
k141_1676 flag=1 multi=719.0000 len=9764	Rhodococcus qingshengii	25	9764	Annotated
k141_1436 flag=1 multi=589.0000 len=1052	Rhodococcus qingshengii	25	1052	Annotated
k141_278 flag=1 multi=1.0000 len=332	NA	NA	332	Unannotated
k141_285 flag=1 multi=186.0000 len=430	Rhodococcus qingshengii	9	430	Annotated
k141_271 flag=1 multi=666.0000 len=7803	Rhodococcus qingshengii	25	7803	Annotated
k141_2005 flag=1 multi=728.0000 len=24700	Rhodococcus qingshengii	25	24700	Annotated
k141_945 flag=1 multi=569.0000 len=623	Rhodococcus qingshengii	9	623	Annotated
k141_1020 flag=1 multi=547.0000 len=594	Rhodococcus qingshengii	25	594	Annotated
k141_464 flag=1 multi=215.0000 len=554	Rhodococcus qingshengii	25	554	Annotated
k141_1125 flag=1 multi=62.0000 len=319	Salvelinus alpinus	27	319	Target
k141_830 flag=1 multi=705.0000 len=6763	Rhodococcus qingshengii	25	6763	Annotated
k141_567 flag=1 multi=692.0000 len=2639	Rhodococcus qingshengii	25	2639	Annotated
k141_489 flag=1 multi=578.0000 len=395	Rhodococcus qingshengii	25	395	Annotated
k141_145 flag=1 multi=178.0000 len=304	Variovorax sp. BK018	1	304	Target
k141_734 flag=1 multi=575.0000 len=764	Rhodococcus qingshengii	25	764	Annotated
k141_741 flag=1 multi=345.0000 len=436	Candida sp. FH-2024a	4	436	Target
k141_2166 flag=1 multi=266.0000 len=6647	Streptomyces canus	12	6647	Target
k141_467 flag=1 multi=727.0000 len=3789	Rhodococcus qingshengii	25	3789	Annotated
k141_907 flag=1 multi=380.0000 len=726	Rhodococcus qingshengii	25	726	Annotated
k141_2 flag=1 multi=36.0000 len=481	Sphingobium sp. TKS	3	481	Annotated
k141_909 flag=1 multi=681.0000 len=9676	Rhodococcus qingshengii	25	9676	Annotated
k141_743 flag=1 multi=665.0000 len=917	Rhodococcus qingshengii	25	917	Annotated
k141_19 flag=1 multi=725.0000 len=629	Rhodococcus qingshengii	25	629	Annotated
k141_23 flag=1 multi=181.0000 len=306	Methylorubrum populi	1	306	Annotated
k141_28 flag=1 multi=541.0000 len=525	Rhodococcus qingshengii	25	525	Annotated
k141_35 flag=1 multi=810.0000 len=335	NA	NA	335	Unannotated
k141_13 flag=1 multi=2821.0000 len=1351	Rhodococcus erythropolis	10	1351	Annotated
k141_1071 flag=1 multi=216.0000 len=351	Rhodococcus qingshengii	24	351	Annotated
k141_1640 flag=1 multi=213.0000 len=499	Rhodococcus qingshengii	25	499	Annotated
k141_2137 flag=1 multi=374.0000 len=20977	Mycolicibacterium smegmatis	18	20977	Target
k141_1646 flag=1 multi=604.0000 len=5289	Rhodococcus qingshengii	25	5289	Annotated
k141_1650 flag=1 multi=4426.0000 len=355	NA	NA	355	Unannotated
k141_1352 flag=1 multi=703.0000 len=3083	Rhodococcus qingshengii	25	3083	Annotated
k141_429 flag=1 multi=198.0000 len=388	Stutzerimonas stutzeri	21	388	Target
k141_993 flag=1 multi=216.0000 len=348	NA	NA	348	Unannotated
k141_1273 flag=1 multi=766.0000 len=1649	Rhodococcus qingshengii	28	1649	Annotated
k141_2268 flag=1 multi=149.0000 len=306	Rhodococcus qingshengii	25	306	Annotated
k141_1359 flag=1 multi=845.0000 len=1187	Rhodococcus qingshengii	25	1187	Annotated
k141_2207 flag=1 multi=311.0000 len=859	Rhodococcus qingshengii	23	859	Annotated
k141_648 flag=1 multi=303.0000 len=425	Rhodococcus qingshengii	21	425	Annotated
k141_1873 flag=1 multi=286.0000 len=376	Influenza A virus	21	376	Target
k141_1694 flag=1 multi=404.0000 len=365	Rhodococcus qingshengii	24	365	Annotated
k141_1699 flag=1 multi=465.0000 len=431	Rhodococcus qingshengii	23	431	Annotated
k141_1728 flag=1 multi=281.0000 len=9217	Rhodococcus qingshengii	24	9217	Annotated
k141_398 flag=1 multi=392.0000 len=3728	Rhodococcus qingshengii	25	3728	Annotated
k141_845 flag=1 multi=406.0000 len=308	Rhodococcus qingshengii	24	308	Annotated
k141_236 flag=1 multi=5567.0000 len=528	Influenza A virus	50	528	Target
k141_2091 flag=1 multi=127.0000 len=332	Rhodococcus qingshengii	22	332	Annotated
k141_1161 flag=1 multi=721.0000 len=13734	Rhodococcus qingshengii	25	13734	Annotated
k141_377 flag=1 multi=6661.0000 len=277	NA	NA	277	Unannotated
k141_1046 flag=1 multi=293.0000 len=1289	Rhodococcus qingshengii	25	1289	Annotated
k141_1192 flag=1 multi=73.0000 len=335	Achromobacter xylosoxidans	44	335	Target
k141_1194 flag=1 multi=188.0000 len=450	Rhodococcus qingshengii	9	450	Annotated
k141_494 flag=1 multi=3422.0000 len=352	Trichoderma reesei	7	352	Target
k141_2314 flag=1 multi=1051.0000 len=752	Rhodococcus qingshengii	30	752	Annotated
k141_2044 flag=1 multi=594.0000 len=483	Rhodococcus qingshengii	26	483	Annotated
k141_1101 flag=1 multi=326.0000 len=433	Rhodococcus qingshengii	25	433	Annotated
k141_1102 flag=1 multi=675.0000 len=9608	Prescottella equi	25	9608	Target
k141_291 flag=1 multi=160.0000 len=311	Henningerozyma blattae CBS 6284	1	311	Target
k141_2172 flag=1 multi=281.0000 len=1159	Rhodococcus qingshengii	25	1159	Annotated
k141_1907 flag=1 multi=58.0000 len=316	Pseudomonas aeruginosa	74	316	Target
k141_2177 flag=1 multi=143.0000 len=314	Triticum aestivum	7	314	Target
k141_917 flag=1 multi=129.0000 len=334	Stutzerimonas stutzeri	28	334	Target
k141_1764 flag=1 multi=393.0000 len=5119	Rhodococcus qingshengii	25	5119	Annotated
k141_1915 flag=1 multi=534.0000 len=1484	Rhodococcus qingshengii	25	1484	Annotated
k141_1812 flag=1 multi=161.0000 len=1000	Rhodococcus qingshengii	15	1000	Annotated
k141_536 flag=1 multi=131.0000 len=321	Pseudomonas aeruginosa	51	321	Target
k141_1367 flag=1 multi=249.0000 len=1161	Rhodococcus qingshengii	25	1161	Annotated
k141_319 flag=1 multi=105.0000 len=331	Gordonia polyisoprenivorans	2	331	Target
k141_1733 flag=1 multi=387.0000 len=451	Rhodococcus qingshengii	25	451	Annotated
k141_199 flag=1 multi=276.0000 len=330	NA	NA	330	Unannotated
k141_1276 flag=1 multi=800.0000 len=403	NA	NA	403	Unannotated
k141_677 flag=1 multi=1077.0000 len=307	Aegilops tauschii subsp. strangulata	14	307	Target
k141_1655 flag=1 multi=260.0000 len=329	Streptomyces albidoflavus	28	329	Target
k141_1661 flag=1 multi=260.0000 len=493	Staphylococcus nepalensis	8	493	Target
k141_1738 flag=1 multi=560.0000 len=1020	Rhodococcus pyridinivorans	10	1020	Target
k141_1982 flag=1 multi=330.0000 len=361	Chromobacterium vaccinii	4	361	Target
k141_1667 flag=1 multi=634.0000 len=850	Rhodococcus qingshengii	26	850	Annotated
k141_1662 flag=1 multi=898.0000 len=1994	Rhodococcus erythropolis	14	1994	Annotated
k141_876 flag=1 multi=605.0000 len=4454	Rhodococcus qingshengii	25	4454	Annotated
k141_404 flag=1 multi=424.0000 len=694	Rhodococcus qingshengii	25	694	Annotated
k141_1317 flag=1 multi=1230.0000 len=2916	Rhodococcus qingshengii	32	2916	Annotated
k141_875 flag=1 multi=480.0000 len=1153	Rhodococcus qingshengii	25	1153	Annotated
k141_1112 flag=1 multi=938.0000 len=345	Rhodococcus qingshengii	5	345	Annotated
k141_1881 flag=1 multi=842.0000 len=463	Arthrobacter agilis	3	463	Target
k141_1775 flag=1 multi=335.0000 len=548	Rhodococcus qingshengii	25	548	Annotated
k141_973 flag=1 multi=675.0000 len=9487	Rhodococcus qingshengii	27	9487	Annotated
k141_1884 flag=1 multi=699.0000 len=9321	Rhodococcus qingshengii	24	9321	Annotated
k141_958 flag=1 multi=609.0000 len=5208	Rhodococcus qingshengii	25	5208	Annotated
k141_960 flag=1 multi=628.0000 len=4028	Prescottella equi	26	4028	Target
k141_2142 flag=1 multi=690.0000 len=19301	Rhodococcus qingshengii	25	19301	Annotated
k141_1399 flag=1 multi=296.0000 len=365	Rhodococcus qingshengii	23	365	Annotated
k141_445 flag=1 multi=145.0000 len=316	NA	NA	316	Unannotated
k141_1287 flag=1 multi=218.0000 len=776	Rhodococcus qingshengii	25	776	Annotated
k141_1290 flag=1 multi=777.0000 len=2163	Rhodococcus qingshengii	25	2163	Annotated
k141_757 flag=1 multi=129.0000 len=547	Rhodococcus qingshengii	25	547	Annotated
k141_626 flag=1 multi=586.0000 len=362	Rhodococcus qingshengii	34	362	Annotated
k141_206 flag=1 multi=115.0000 len=307	Novosphingobium kaempferiae	1	307	Target
k141_213 flag=1 multi=203.0000 len=358	Rhodococcus qingshengii	25	358	Annotated
k141_1293 flag=1 multi=634.0000 len=4671	Rhodococcus qingshengii	26	4671	Annotated
k141_548 flag=1 multi=336.0000 len=301	NA	NA	301	Unannotated
k141_551 flag=1 multi=709.0000 len=865	Rhodococcus qingshengii	24	865	Annotated
k141_543 flag=1 multi=580.0000 len=2043	Prescottella equi	26	2043	Target
k141_1778 flag=1 multi=281.0000 len=2477	Streptomyces anulatus	27	2477	Target
k141_2344 flag=1 multi=670.0000 len=3271	Rhodococcus qingshengii	25	3271	Annotated
k141_223 flag=1 multi=407.0000 len=318	Triticum aestivum	7	318	Target
k141_1831 flag=1 multi=313.0000 len=353	NA	NA	353	Unannotated
k141_1168 flag=1 multi=644.0000 len=3620	Rhodococcus qingshengii	25	3620	Annotated
k141_923 flag=1 multi=357.0000 len=10271	Rhodococcus qingshengii	25	10271	Annotated
k141_1174 flag=1 multi=109.0000 len=382	Triticum aestivum	75	382	Target
k141_792 flag=1 multi=703.0000 len=2602	Prescottella equi	26	2602	Target
k141_1951 flag=1 multi=73.0000 len=510	Roseovarius sp.	3	510	Target
k141_797 flag=1 multi=591.0000 len=384	Rhodococcus qingshengii	24	384	Annotated
k141_1842 flag=1 multi=368.0000 len=1957	Rhodococcus qingshengii	22	1957	Annotated
k141_1850 flag=1 multi=240.0000 len=419	Ascochyta rabiei	1	419	Target
k141_2215 flag=1 multi=355.0000 len=5417	Rhodococcus qingshengii	22	5417	Annotated
k141_2231 flag=1 multi=652.0000 len=4574	Rhodococcus qingshengii	25	4574	Annotated
k141_453 flag=1 multi=356.0000 len=319	NA	NA	319	Unannotated
k141_373 flag=1 multi=1.0000 len=314	Influenza A virus	105	314	Target
k141_367 flag=1 multi=768.0000 len=1067	Rhodococcus qingshengii	25	1067	Annotated
k141_963 flag=1 multi=235.0000 len=872	Rhodococcus qingshengii	25	872	Annotated
k141_1406 flag=1 multi=714.0000 len=876	Rhodococcus qingshengii	28	876	Annotated
k141_2024 flag=1 multi=293.0000 len=597	Rhodococcus qingshengii	25	597	Annotated
k141_1923 flag=1 multi=606.0000 len=2344	Rhodococcus qingshengii	25	2344	Annotated
k141_1920 flag=1 multi=230.0000 len=347	Rhodococcus qingshengii	25	347	Annotated
k141_1177 flag=1 multi=711.0000 len=2039	Rhodococcus qingshengii	25	2039	Annotated
k141_1148 flag=1 multi=224.0000 len=373	Rhodococcus qingshengii	25	373	Annotated
k141_765 flag=1 multi=205.0000 len=467	Rhodococcus qingshengii	25	467	Annotated
k141_2252 flag=1 multi=388.0000 len=8633	Rhodococcus qingshengii	25	8633	Annotated
k141_701 flag=1 multi=909.0000 len=364	Rhodococcus opacus	11	364	Target
k141_1182 flag=1 multi=279.0000 len=390	Prescottella equi	26	390	Target
k141_658 flag=1 multi=419.0000 len=401	Rhodococcus qingshengii	24	401	Annotated
k141_1442 flag=1 multi=781.0000 len=14938	Rhodococcus qingshengii	25	14938	Annotated
k141_925 flag=1 multi=771.0000 len=2688	Rhodococcus qingshengii	25	2688	Annotated
k141_2326 flag=1 multi=226.0000 len=490	Rhodococcus qingshengii	25	490	Annotated
k141_801 flag=1 multi=436.0000 len=4440	Rhodococcus pyridinivorans	15	4440	Target
k141_882 flag=1 multi=238.0000 len=632	Rhodococcus qingshengii	25	632	Annotated
k141_668 flag=1 multi=542.0000 len=715	Rhodococcus qingshengii	25	715	Annotated
k141_2279 flag=1 multi=674.0000 len=2782	Rhodococcus qingshengii	25	2782	Annotated
k141_1623 flag=1 multi=18771.0000 len=866	Talaromyces marneffei	6	866	Target
k141_891 flag=1 multi=212.0000 len=623	Rhodococcus qingshengii	25	623	Annotated
k141_884 flag=1 multi=662.0000 len=8122	Rhodococcus qingshengii	24	8122	Annotated
k141_1785 flag=1 multi=678.0000 len=11537	Rhodococcus qingshengii	25	11537	Annotated
k141_1780 flag=1 multi=739.0000 len=895	Rhodococcus qingshengii	25	895	Annotated
k141_262 flag=1 multi=182.0000 len=449	Rhodococcus qingshengii	25	449	Annotated
k141_2065 flag=1 multi=1038.0000 len=771	Rhodococcus pyridinivorans	5	771	Target
k141_1474 flag=1 multi=475.0000 len=24676	Rhodococcus pyridinivorans	10	24676	Target
k141_2101 flag=1 multi=175.0000 len=473	Rhodococcus qingshengii	25	473	Annotated
k141_2287 flag=1 multi=240.0000 len=473	Rhodococcus qingshengii	25	473	Annotated
k141_2258 flag=1 multi=396.0000 len=436	Rhodococcus qingshengii	25	436	Annotated
k141_1246 flag=1 multi=742.0000 len=2564	Rhodococcus qingshengii	25	2564	Annotated
k141_1256 flag=1 multi=235.0000 len=383	Rhodococcus qingshengii	24	383	Annotated
k141_811 flag=1 multi=345.0000 len=3801	Rhodococcus qingshengii	23	3801	Annotated
k141_1481 flag=1 multi=105.0000 len=330	NA	NA	330	Unannotated
k141_774 flag=1 multi=146.0000 len=312	NA	NA	312	Unannotated
k141_2292 flag=1 multi=680.0000 len=2096	Rhodococcus qingshengii	25	2096	Annotated
k141_2365 flag=3 multi=283.2646 len=364	Brucella anthropi	11	364	Target
k141_2074 flag=1 multi=642.0000 len=1448	Rhodococcus opacus	14	1448	Target
k141_2332 flag=1 multi=167.0000 len=594	Rhodococcus qingshengii	25	594	Annotated
k141_2106 flag=1 multi=97.0000 len=315	Qipengyuania flava	3	315	Target
k141_719 flag=1 multi=1235.0000 len=2257	Rhodococcus qingshengii	23	2257	Annotated
k141_302 flag=1 multi=358.0000 len=336	Rhodococcus qingshengii	12	336	Annotated
k141_162 flag=1 multi=214.0000 len=434	NA	NA	434	Unannotated
k141_168 flag=1 multi=1151.0000 len=309	Spirosoma rigui	1	309	Target
k141_176 flag=1 multi=313.0000 len=345	NA	NA	345	Unannotated
k141_714 flag=1 multi=539.0000 len=652	Rhodococcus qingshengii	25	652	Annotated
k141_1201 flag=1 multi=749.0000 len=1187	Rhodococcus qingshengii	25	1187	Annotated
k141_1417 flag=1 multi=129.0000 len=326	Rhodococcus qingshengii	25	326	Annotated
k141_38 flag=1 multi=323.0000 len=1432	Rhodococcus qingshengii	25	1432	Annotated
k141_41 flag=1 multi=675.0000 len=947	Prescottella equi	26	947	Target
k141_1226 flag=1 multi=701.0000 len=14720	Rhodococcus erythropolis	5	14720	Annotated
k141_51 flag=1 multi=510.0000 len=568	Rhodococcus qingshengii	24	568	Annotated
k141_94 flag=1 multi=164.0000 len=516	NA	NA	516	Unannotated
k141_2116 flag=1 multi=219.0000 len=395	NA	NA	395	Unannotated
k141_38 flag=1 multi=323.0000 len=1432	Rhodococcus qingshengii	25	1432	Annotated
k141_41 flag=1 multi=675.0000 len=947	Prescottella equi	26	947	Target
k141_1226 flag=1 multi=701.0000 len=14720	Rhodococcus erythropolis	5	14720	Annotated
k141_51 flag=1 multi=510.0000 len=568	Rhodococcus qingshengii	24	568	Annotated
k141_94 flag=1 multi=164.0000 len=516	NA	NA	516	Unannotated
k141_2116 flag=1 multi=219.0000 len=395	NA	NA	395	Unannotated
k141_420 flag=1 multi=95.0000 len=310	NA	NA	310	Unannotated
k141_901 flag=1 multi=35.0000 len=376	Escherichia coli	98	376	Target
k141_2190 flag=1 multi=570.0000 len=443	Rhodococcus qingshengii	18	443	Annotated
k141_892 flag=1 multi=400.0000 len=6819	Rhodococcus qingshengii	25	6819	Annotated
k141_1538 flag=1 multi=708.0000 len=29508	Rhodococcus qingshengii	25	29508	Annotated
k141_1606 flag=1 multi=132.0000 len=341	Rhodococcus erythropolis	8	341	Annotated
k141_1800 flag=1 multi=242.0000 len=897	Rhodococcus qingshengii	18	897	Annotated
k141_1601 flag=1 multi=323.0000 len=309	Rhodococcus qingshengii	25	309	Annotated
k141_929 flag=1 multi=176.0000 len=389	NA	NA	389	Unannotated
k141_1005 flag=1 multi=258.0000 len=814	Rhodococcus erythropolis	3	814	Annotated
k141_1013 flag=1 multi=758.0000 len=1004	Rhodococcus qingshengii	14	1004	Annotated
k141_933 flag=1 multi=216.0000 len=401	Rhodococcus qingshengii	25	401	Annotated
k141_1116 flag=1 multi=474.0000 len=5429	Rhodococcus qingshengii	9	5429	Annotated
k141_978 flag=1 multi=884.0000 len=966	Rhodococcus qingshengii	26	966	Annotated
k141_1015 flag=1 multi=269.0000 len=556	Knufia obscura	1	556	Target
k141_66 flag=1 multi=682.0000 len=3264	Rhodococcus qingshengii	25	3264	Annotated
k141_861 flag=1 multi=706.0000 len=1969	Rhodococcus qingshengii	25	1969	Annotated
k141_856 flag=1 multi=209.0000 len=654	Rhodococcus qingshengii	20	654	Annotated
k141_106 flag=1 multi=157.0000 len=339	Rhodococcus qingshengii	25	339	Annotated
k141_1299 flag=1 multi=234.0000 len=353	Marinobacter sp. M4C	1	353	Target
k141_1207 flag=1 multi=188.0000 len=333	Rhodococcus qingshengii	25	333	Annotated
k141_2126 flag=1 multi=646.0000 len=3011	Rhodococcus qingshengii	24	3011	Annotated
k141_188 flag=1 multi=129.0000 len=741	Sphingopyxis macrogoltabida	11	741	Target
k141_1304 flag=1 multi=164.0000 len=424	Rhodococcus qingshengii	25	424	Annotated
k141_1938 flag=1 multi=697.0000 len=15561	Rhodococcus qingshengii	25	15561	Annotated
k141_60 flag=1 multi=529.0000 len=302	NA	NA	302	Unannotated
k141_180 flag=1 multi=138.0000 len=345	Rhodococcus qingshengii	25	345	Annotated
k141_2163 flag=1 multi=350.0000 len=319	Pseudomonas aeruginosa	38	319	Target
