query	subject	cov	similarity
NC_043521.1	NC_076793.1	94.784053	86.267000
NC_043522.1	NC_043521.1	91.629956	71.661000
NC_043523.1	NC_027924.1	34.000000	68.511164
NC_043524.1	NC_055582.1	98.845266	82.353752
NC_043525.1	NC_055137.1	15.053022	65.523351
NC_043526.1	NC_016574.1	94.932302	79.230275
NC_043527.1	NC_034559.1	96.343693	73.671000
NC_043528.1	NC_003977.2	99.025770	79.861000
NC_043529.1	NC_004323.1	61.312088	69.363295
NC_043530.1	NC_024625.1	56.746946	72.381258
NC_043531.1	NC_014542.1	100.000000	85.402000
NC_043532.1	NC_007216.1	90.175983	72.859000
NC_043533.1	NC_017918.2	83.742911	73.135000
NC_043534.1	NC_001574.1	96.704237	72.538596
NC_043535.1	NC_040693.1	95.409744	72.960983
NC_043536.1	NC_003492.1	78.953975	67.097978
NC_043537.1	NC_011918.1	89.653742	72.512269
NC_043538.1	NC_034443.1	84.491252	68.172577
NC_043539.1	NC_076605.1	46.031215	69.840351
NC_043540.1	NC_076597.1	55.673635	69.034923
NC_043541.1	NC_032613.1	49.502200	66.261208
NC_043542.1	NC_035110.1	51.701911	66.859708
NC_043543.1	NC_032629.1	61.640772	68.088463
NC_043544.1	NC_023988.1	63.581081	68.001199
NC_043546.1	NC_043617.1	100.000000	78.543000
NC_043547.1	NC_078004.1	100.000000	87.066000
NC_043548.1	NC_055212.1	100.000000	75.557000
NC_043549.1	NC_043698.1	99.647474	91.422000
NC_043550.1	NC_043556.1	99.941426	84.959000
NC_043551.1	NC_043555.1	99.537465	83.922000
NC_043552.1	NC_009895.1	50.429533	67.446330
NC_043553.1	NC_009894.1	98.935394	71.821000
NC_043554.1	NC_018477.1	93.512304	77.048380
NC_043555.1	NC_043551.1	99.745016	83.922000
NC_043556.1	NC_043550.1	100.000000	84.959000
NC_043557.1	NC_043549.1	100.000000	92.005000
NC_043558.1	NC_043640.1	100.000000	79.121000
NC_043559.1	NC_043641.1	100.000000	77.978000
NC_043560.1	NC_043633.1	97.915743	74.329681
NC_043561.1	NC_043592.1	21.087680	65.377771
NC_043562.1	NC_043557.1	62.087327	67.174000
NC_043563.1	NC_043594.1	80.543117	67.510353
NC_043564.1	NC_055181.1	97.306204	76.308000
NC_043565.1	NC_043571.1	96.607221	74.330000
NC_043566.1	NC_055182.1	90.618956	70.656000
NC_043567.1	NC_043565.1	96.228051	75.587000
NC_043568.1	NC_043564.1	95.013345	80.086000
NC_043569.1	NC_043572.1	94.288577	73.441000
NC_043570.1	NC_043575.1	97.649790	80.410000
NC_043571.1	NC_043565.1	96.018178	74.330000
NC_043572.1	NC_043574.1	98.526523	75.547000
NC_043573.1	NC_043571.1	91.981943	78.293000
NC_043574.1	NC_043572.1	93.307087	75.547000
NC_043575.1	NC_055181.1	98.694138	75.029000
NC_043576.1	NC_043596.1	100.000000	72.689000
NC_043577.1	NC_043595.1	64.297070	68.704449
NC_043578.1	NC_005776.1	100.000000	76.490000
NC_043579.1	NC_001926.1	95.436151	73.762000
NC_043580.1	NC_043587.1	100.000000	74.906000
NC_043581.1	NC_078004.1	100.000000	80.765000
NC_043582.1	NC_018464.1	100.000000	97.974000
NC_043583.1	NC_018463.1	99.709387	93.034000
NC_043584.1	NC_018466.1	99.199634	82.101000
NC_043585.1	NC_001927.1	100.000000	85.421000
NC_043586.1	NC_055212.1	99.842342	69.619154
NC_043587.1	NC_001925.1	100.000000	81.491000
NC_043588.1	NC_024076.1	100.000000	78.018000
NC_043589.1	NC_077834.1	100.000000	74.445000
NC_043590.1	NC_024075.1	100.000000	84.296000
NC_043591.1	NC_043597.1	98.300728	73.003984
NC_043592.1	NC_077834.1	99.291429	77.069000
NC_043593.1	NC_043590.1	99.685535	84.744000
NC_043594.1	NC_077830.1	96.020912	69.376000
NC_043595.1	NC_024074.1	68.734547	66.999767
NC_043596.1	NC_043576.1	100.000000	72.689000
NC_043597.1	NC_077836.1	100.000000	73.501000
NC_043598.1	NC_055186.1	100.000000	73.423000
NC_043599.1	NC_077834.1	94.495413	68.835000
NC_043600.1	NC_077870.1	91.835250	71.283000
NC_043601.1	NC_043604.1	93.037975	66.219000
NC_043602.1	NC_077871.1	95.503442	68.571000
NC_043603.1	NC_077871.1	90.958725	67.315000
NC_043604.1	NC_043601.1	92.750533	66.219000
NC_043605.1	NC_077870.1	96.535526	71.054000
NC_043606.1	NC_078916.1	37.132353	67.857000
NC_043607.1	NC_078914.1	94.131455	66.088000
NC_043608.1	NC_078915.1	37.782805	68.946369
NC_043609.1	NC_018138.1	100.000000	72.998000
NC_043610.1	NC_018137.1	95.298165	75.763000
NC_043611.1	NC_018136.1	98.460572	76.772000
NC_043612.1	NC_043691.1	65.182186	69.256707
NC_043613.1	NC_077942.1	52.244165	66.685373
NC_043614.1	NC_078946.1	96.791444	70.205000
NC_043615.1	NC_043619.1	100.000000	93.838000
NC_043616.1	NC_043547.1	100.000000	85.924000
NC_043617.1	NC_043546.1	100.000000	78.543000
NC_043618.1	NC_043646.1	100.000000	82.042000
NC_043619.1	NC_043615.1	100.000000	93.838000
NC_043620.1	NC_043647.1	100.000000	89.485000
NC_043621.1	NC_077941.1	98.776978	73.976000
NC_043622.1	NC_077942.1	84.872611	73.118938
NC_043623.1	NC_077940.1	77.690759	71.993472
NC_043624.1	NC_007069.1	1.756819	84.615000
NC_043625.1	NC_079023.1	25.784645	66.626282
NC_043626.1	NC_078019.1	1.636905	100.000000
NC_043627.1	NC_043639.1	98.255686	75.146219
NC_043628.1	NC_043640.1	100.000000	81.799000
NC_043629.1	NC_043641.1	100.000000	78.898000
NC_043630.1	NC_055205.1	100.000000	79.902000
NC_043631.1	NC_055206.1	94.707521	88.313200
NC_043632.1	NC_055207.1	100.000000	82.088000
NC_043633.1	NC_043639.1	99.977768	76.633000
NC_043634.1	NC_043641.1	100.000000	77.445000
NC_043635.1	NC_043640.1	100.000000	81.006000
NC_043636.1	NC_055206.1	100.000000	81.549000
NC_043637.1	NC_043559.1	100.000000	74.424000
NC_043638.1	NC_043630.1	100.000000	72.332000
NC_043639.1	NC_043633.1	99.911563	76.633000
NC_043640.1	NC_043628.1	100.000000	81.799000
NC_043641.1	NC_043629.1	100.000000	78.898000
NC_043642.1	NC_078872.1	76.460561	68.086787
NC_043643.1	NC_078870.1	26.320800	70.738741
NC_043644.1	NC_078871.1	31.269675	67.647000
NC_043645.1	NC_038942.1	93.794170	74.219000
NC_043646.1	NC_043618.1	100.000000	82.042000
NC_043647.1	NC_043620.1	100.000000	89.485000
NC_043648.1	NC_055208.1	90.052115	75.807838
NC_043649.1	NC_055209.1	94.889435	75.831000
NC_043650.1	NC_043654.1	100.000000	83.542000
NC_043651.1	NC_001925.1	98.056281	74.694000
NC_043652.1	NC_055212.1	94.274121	65.594000
NC_043653.1	NC_001926.1	66.290104	68.758968
NC_043654.1	NC_043650.1	100.000000	83.542000
NC_043655.1	NC_001925.1	100.000000	75.261000
NC_043656.1	NC_043659.1	14.102929	68.614869
NC_043657.1	NC_043660.1	64.183617	67.396467
NC_043658.1	NC_043661.1	10.336466	75.366604
NC_043659.1	NC_043656.1	13.765069	68.488401
NC_043660.1	NC_043657.1	64.165980	67.396467
NC_043661.1	NC_043658.1	10.218759	75.366604
NC_043662.1	NC_055655.1	34.698276	65.843315
NC_043663.1	NC_043664.1	6.047147	76.006667
NC_043664.1	NC_043665.1	10.023108	92.045017
NC_043665.1	NC_043664.1	8.140704	96.351823
NC_043666.1	NC_043218.1	41.124522	70.156637
NC_043667.1	NC_043220.1	3.688213	69.072000
NC_043668.1	NC_043666.1	3.938655	92.118283
NC_043669.1	NC_043671.1	5.557614	73.684000
NC_043670.1	NC_043672.1	1.104536	92.857000
NC_043671.1	NC_043669.1	6.867749	73.684000
NC_043672.1	NC_034268.1	32.824859	66.300170
NC_043673.1	NC_078934.1	84.894614	71.501556
NC_043674.1	NC_078932.1	95.830338	72.816000
NC_043675.1	NC_078918.1	96.420531	70.595000
NC_043676.1	NC_043506.1	89.239437	68.470000
NC_043677.1	NC_043508.1	25.348028	68.569002
NC_043678.1	NC_043507.1	53.236745	66.208000
NC_043679.1	NC_078437.1	80.670068	67.657847
NC_043680.1	NC_078447.1	42.976856	67.461000
NC_043681.1	NC_079017.1	64.098074	76.703000
NC_043682.1	NC_032636.1	97.067380	70.582265
NC_043683.1	NC_077093.1	81.387479	73.683946
NC_043684.1	NC_003693.1	99.577542	74.749738
NC_043685.1	NC_040400.1	91.792657	66.384806
NC_043686.1	NC_043689.1	96.235078	97.045209
NC_043687.1	NC_043690.1	99.566787	94.159000
NC_043688.1	NC_077947.1	96.321642	74.214000
NC_043689.1	NC_043686.1	99.332698	96.740296
NC_043690.1	NC_043687.1	99.094828	94.159000
NC_043691.1	NC_077947.1	98.511969	79.751000
NC_043692.1	NC_078931.1	89.226033	65.325246
NC_043693.1	NC_078930.1	55.692308	63.993000
NC_043694.1	NC_078271.1	33.562428	69.167788
NC_043695.1	NC_075448.1	100.000000	100.000000
NC_043696.1	NC_075448.1	100.000000	99.537000
NC_043697.1	NC_018459.1	99.908067	72.413000
NC_043698.1	NC_043549.1	100.000000	91.422000
NC_043699.1	NC_018465.1	99.927641	84.891000
NC_043767.1	NC_004684.1	100.000000	98.584880
NC_044045.1	NC_040876.1	83.525361	75.183836
NC_044046.1	NC_039476.1	85.045738	75.134627
NC_044047.1	NC_045762.1	64.501768	67.514411
NC_044853.1	NC_044854.1	94.411880	78.235411
NC_044854.1	NC_001959.2	97.010269	73.437059
NC_044855.1	NC_029647.1	94.257986	75.353577
NC_044856.1	NC_039897.1	97.000259	79.742530
NC_044932.1	NC_039475.1	93.395349	72.080717
NC_044934.1	AC_000191.1	100.000000	100.000000
NC_044935.1	AC_000189.1	100.000000	99.982000
NC_044936.1	AC_000190.1	100.000000	100.000000
NC_044937.1	NC_008603.1	87.385790	93.288021
NC_044938.1	NC_044939.1	93.803903	91.510495
NC_044939.1	NC_044938.1	96.298837	91.169045
NC_044940.1	NC_071128.1	68.643005	89.116509
NC_044941.1	NC_044947.1	100.000000	99.903652
NC_044942.1	NC_044953.1	99.556455	97.509158
NC_044943.1	NC_044957.1	99.838420	99.983007
NC_044944.1	NC_044945.1	98.996317	96.437345
NC_044945.1	NC_044944.1	99.777031	96.488384
NC_044946.1	NC_044944.1	99.914302	95.341067
NC_044947.1	NC_044955.1	100.000000	99.971187
NC_044948.1	NC_044959.2	100.000000	99.937000
NC_044949.1	NC_044950.1	99.924944	96.904675
NC_044950.1	NC_044953.1	99.919800	95.910601
NC_044951.1	NC_044952.1	99.865905	95.593484
NC_044952.1	NC_044953.1	99.735188	94.917034
NC_044953.1	NC_044950.1	99.707338	95.808904
NC_044954.1	NC_044944.1	98.694113	90.648270
NC_044955.1	NC_044947.1	99.968046	99.928114
NC_044956.1	NC_044955.1	100.000000	99.862058
NC_044957.1	NC_044943.1	100.000000	99.983000
NC_044958.1	NC_044947.1	100.000000	99.811608
NC_044959.2	NC_044948.1	100.000000	99.918692
NC_044960.1	NC_038333.1	60.947770	69.875358
NC_045425.1	NA	NA	NA
NC_045512.2	NC_004718.3	98.434940	80.149738
NC_045762.1	NC_044855.1	87.472892	69.202714
NC_046954.1	NC_017083.1	95.731533	78.644538
NC_046955.1	NC_035191.1	34.152461	65.294037
NC_046956.1	NC_035465.1	53.083729	69.280674
NC_046957.1	NC_049849.1	0.186414	88.235000
NC_046958.1	NC_002532.2	0.431344	75.758000
NC_046959.1	NC_027124.1	0.157523	93.103000
NC_046960.1	NC_010491.1	0.212734	92.857000
NC_046961.1	NC_076637.1	0.923757	70.139000
NC_046962.1	NC_033700.1	13.968513	67.468343
NC_046963.1	NC_076657.1	8.859652	67.152881
NC_046964.1	NC_028833.1	92.750995	72.867152
NC_046965.1	NC_001451.1	60.394548	71.073790
NC_047700.1	NC_047706.1	21.228666	68.297182
NC_047701.1	NC_047705.1	77.011250	74.509253
NC_047702.1	NC_020483.1	78.225731	82.875453
NC_047703.1	NC_020482.1	64.495513	70.281486
NC_047704.1	NC_047946.1	4.218026	69.438760
NC_047705.1	NC_047701.1	77.618831	74.513503
NC_047706.1	NC_047700.1	20.655768	68.306199
NC_047707.1	NC_047700.1	10.437549	68.213384
NC_047708.1	NC_047707.1	0.469193	72.200371
NC_047709.1	NC_020865.1	80.554748	76.272008
NC_047710.1	NC_048171.1	48.913544	69.840054
NC_047711.1	NC_047702.1	16.681349	67.898429
NC_047712.1	NC_026927.1	99.336651	98.955234
NC_047713.1	NC_026927.1	96.869709	97.812500
NC_047714.1	NC_047713.1	96.819784	98.378294
NC_047715.1	NC_047716.1	95.745692	96.998689
NC_047716.1	NC_047717.1	100.000000	99.776000
NC_047717.1	NC_047716.1	100.000000	99.776000
NC_047718.1	NC_027130.1	100.000000	100.000000
NC_047719.1	NC_027130.1	100.000000	99.673107
NC_047720.1	NC_007066.1	99.934942	99.865790
NC_047721.1	NC_047720.1	100.000000	99.877611
NC_047722.1	NC_047720.1	100.000000	99.526839
NC_047723.1	NC_047724.1	100.000000	99.439460
NC_047724.1	NC_047725.1	99.690369	99.635728
NC_047725.1	NC_047724.1	99.727911	99.642099
NC_047726.1	NC_025417.1	100.000000	99.851032
NC_047727.1	NC_047725.1	100.000000	99.715296
NC_047728.1	NC_047722.1	100.000000	99.990616
NC_047729.1	NC_025417.1	100.000000	99.837975
NC_047730.1	NC_047732.1	100.000000	99.685798
NC_047731.1	NC_047732.1	100.000000	99.708656
NC_047732.1	NC_025417.1	100.000000	99.725130
NC_047733.1	NC_020486.1	100.000000	99.996000
NC_047734.1	NC_015288.1	84.090149	94.442028
NC_047735.1	NC_018860.1	98.109101	99.258992
NC_047736.1	NC_018863.1	100.000000	99.998001
NC_047737.1	NC_025822.1	100.000000	99.986000
NC_047738.1	NC_047946.1	16.207071	69.053177
NC_047739.1	NC_047931.1	67.108674	81.253177
NC_047740.1	NC_042038.1	98.886487	99.075896
NC_047741.1	NC_047834.1	3.525627	72.325037
NC_047742.1	NC_048113.1	87.147675	84.083882
NC_047743.1	NC_047816.1	88.608550	82.000005
NC_047744.1	NC_029121.1	100.000000	99.998000
NC_047745.1	NC_024383.1	100.000000	100.000000
NC_047746.1	NC_025822.1	63.687389	70.652044
NC_047747.1	NC_024362.1	98.583590	97.588082
NC_047748.1	NC_028816.1	87.826285	87.390204
NC_047749.1	NC_027356.1	97.310410	98.606059
NC_047750.1	NC_028898.1	98.484148	98.891143
NC_047751.1	NC_023736.1	81.425731	76.338837
NC_047752.1	NC_055863.1	78.081591	90.415495
NC_047753.1	NC_010463.1	80.121012	93.027991
NC_047754.1	NC_048855.1	92.003817	93.067154
NC_047755.1	NC_047844.1	95.332823	92.075057
NC_047756.1	NC_073676.1	1.046116	72.244698
NC_047757.1	NC_029075.1	5.987925	68.227889
NC_047758.1	NC_048103.1	83.234918	91.599208
NC_047759.1	NC_047758.1	75.743071	74.267326
NC_047760.1	NC_047925.1	87.625634	89.844541
NC_047761.1	NC_092455.1	91.360445	91.999571
NC_047762.1	NC_030937.1	84.929339	78.720227
NC_047763.1	NC_031094.1	100.000000	99.520489
NC_047764.1	NC_047918.1	87.318904	88.254727
NC_047765.1	NC_055052.1	87.325009	99.827002
NC_047766.1	NC_047755.1	95.034713	96.088219
NC_047767.1	NC_028765.1	50.788583	71.754148
NC_047768.1	NC_047845.1	5.919134	68.544716
NC_047769.1	NC_008152.1	97.942054	95.068444
NC_047770.1	NC_048196.1	98.221783	98.050496
NC_047771.1	NC_047968.1	97.843739	95.015842
NC_047772.1	NC_013647.1	91.652432	91.168698
NC_047773.1	NC_028977.1	98.888162	96.319490
NC_047774.1	NC_047843.1	92.041584	95.875563
NC_047775.1	NC_049477.1	39.828185	67.297184
NC_047776.2	NC_052654.1	94.587587	96.962121
NC_047777.1	NC_047927.1	89.250701	94.361757
NC_047778.1	NC_048111.1	92.478669	92.983792
NC_047779.1	NC_047857.1	90.890098	89.687285
NC_047780.1	NC_047781.1	97.101342	93.637330
NC_047781.1	NC_047782.1	96.474567	94.875040
NC_047782.1	NC_047781.1	97.104149	94.860258
NC_047783.1	NC_047944.1	91.365439	90.005574
NC_047784.1	NC_049835.1	90.260083	94.086481
NC_047785.1	NC_049832.1	95.915097	91.712165
NC_047786.1	NC_025443.1	76.144791	82.056675
NC_047787.1	NC_031246.1	87.617551	80.937950
NC_047788.1	NC_016565.1	99.994452	91.206000
NC_047789.1	NC_031258.1	85.762754	85.981822
NC_047790.1	NC_047775.1	14.456531	68.506353
NC_047791.1	NC_023865.1	94.433090	94.591480
NC_047792.1	NC_047793.1	93.111564	93.576205
NC_047793.1	NC_047792.1	91.773190	93.554867
NC_047794.1	NC_018848.1	79.128081	82.464615
NC_047795.1	NC_048072.1	87.350742	88.135850
NC_047796.1	NC_048087.1	84.020303	92.737684
NC_047797.2	NC_047801.2	100.000000	98.368975
NC_047798.1	NC_047799.1	90.857574	93.425661
NC_047799.1	NC_047798.1	93.130493	93.428626
NC_047800.1	NC_022917.1	50.534682	71.285853
NC_047801.2	NC_047797.2	99.441395	98.369112
NC_047802.1	NC_027330.1	89.833890	90.810759
NC_047803.1	NC_047737.1	90.450129	90.752392
NC_047804.1	NC_054891.1	58.101422	71.546117
NC_047805.1	NC_019911.2	97.217741	95.616474
NC_047806.1	NC_047807.1	98.711891	98.104735
NC_047807.1	NC_007637.1	97.251501	96.215098
NC_047808.1	NC_007636.1	95.684478	94.554075
NC_047809.1	NC_047806.1	99.997353	99.272968
NC_047810.1	NC_007603.1	82.393989	90.546637
NC_047811.1	NC_047857.1	89.926067	89.488297
NC_047812.1	NC_019404.1	86.225528	85.733276
NC_047813.1	NC_047814.1	99.401488	92.495933
NC_047814.1	NC_047813.1	99.994528	92.495000
NC_047815.1	NC_061450.1	70.311513	71.531360
NC_047816.1	NC_047743.1	86.908426	82.031608
NC_047817.1	NC_049429.1	52.840456	68.921988
NC_047818.1	NC_019488.1	74.117472	86.265418
NC_047819.1	NC_047797.2	93.414524	91.701062
NC_047820.1	NC_031050.1	55.840551	70.540923
NC_047821.1	NC_047836.1	99.963838	96.191941
NC_047822.1	NC_047835.1	93.460932	93.550578
NC_047823.1	NC_031026.1	94.101989	93.207763
NC_047824.1	NC_023594.2	86.774425	81.396511
NC_047825.1	NC_049836.1	92.105055	95.557438
NC_047826.1	NC_047827.1	98.985428	98.341139
NC_047827.1	NC_047826.1	98.295918	98.341408
NC_047828.1	NC_049831.1	98.686033	91.572452
NC_047829.1	NC_031943.1	88.584889	87.937179
NC_047830.1	NC_079181.1	95.035034	92.786111
NC_047831.1	NC_047832.1	87.949315	96.067729
NC_047832.1	NC_047831.1	91.509105	96.003304
NC_047833.1	NC_001317.1	83.756946	88.776462
NC_047834.1	NC_042094.1	5.914216	66.835730
NC_047835.1	NC_048818.1	94.156951	93.324091
NC_047836.1	NC_047821.1	98.001542	96.111569
NC_047837.1	NC_020082.1	1.340746	69.919000
NC_047838.1	NC_015279.1	63.204021	75.834806
NC_047839.1	NC_029094.1	13.782784	75.991567
NC_047840.1	NC_022987.1	88.479046	78.533183
NC_047841.1	NC_049842.1	99.103687	95.669090
NC_047842.1	NC_048175.1	95.645226	95.109194
NC_047843.1	NC_048063.1	96.075671	94.989153
NC_047844.1	NC_047755.1	94.833741	92.027714
NC_047845.1	NC_047846.1	98.764943	97.372176
NC_047846.1	NC_047845.1	99.320421	97.381217
NC_047847.1	NC_047848.1	72.181012	85.307602
NC_047848.1	NC_047847.1	72.724411	85.257056
NC_047849.1	NC_047783.1	88.352088	85.864311
NC_047850.1	NC_047907.1	97.664987	95.228538
NC_047851.1	NC_049470.1	5.804152	68.396803
NC_047852.1	NC_011107.1	99.907912	96.116308
NC_047853.1	NC_009904.1	100.000000	99.999000
NC_047854.1	NC_049395.1	82.061533	74.245464
NC_047855.1	NC_016565.1	100.000000	89.213890
NC_047856.1	NC_047755.1	76.713945	95.193501
NC_047857.1	NC_047811.1	89.919135	89.484856
NC_047858.1	NC_028916.1	88.083227	94.603809
NC_047859.1	NC_048857.1	89.542778	91.301472
NC_047860.1	NC_029092.1	28.446615	67.944403
NC_047861.1	NC_019408.1	1.752034	70.876956
NC_047862.1	NC_048178.1	87.906299	77.066210
NC_047863.1	NC_041995.1	100.000000	96.928000
NC_047864.1	NC_047867.1	100.000000	99.963000
NC_047865.1	NC_047866.1	96.006032	92.750800
NC_047866.1	NC_047865.1	96.625323	92.758696
NC_047867.1	NC_047864.1	100.000000	99.963000
NC_047868.1	NC_047870.1	96.437637	93.960500
NC_047869.1	NC_047870.1	99.591921	98.095343
NC_047870.1	NC_047868.1	97.502284	93.975158
NC_047871.1	NC_024360.1	100.000000	99.461600
NC_047871.1	NC_042048.1	100.000000	99.461600
NC_047872.1	NC_024360.1	99.444558	99.107879
NC_047872.1	NC_042048.1	99.444558	99.107879
NC_047873.1	NC_021062.1	86.918271	77.372824
NC_047874.1	NC_047747.1	98.721776	96.107275
NC_047875.1	NC_031019.1	61.698662	92.987869
NC_047876.1	NC_047879.1	97.388715	96.455751
NC_047877.1	NC_047878.1	95.282928	95.796053
NC_047878.1	NC_047877.1	98.155208	95.790536
NC_047879.1	NC_047877.1	97.536569	96.350785
NC_047880.1	NC_061443.1	73.100836	73.618304
NC_047881.1	NC_048795.1	92.036999	95.089790
NC_047882.1	NC_042074.1	100.000000	99.997000
NC_047883.1	NC_021316.1	96.398275	99.099784
NC_047884.1	NC_048110.1	93.376289	96.433167
NC_047885.1	NC_048856.1	94.756346	92.790886
NC_047886.1	NC_047963.1	71.040307	71.923315
NC_047887.1	NC_018837.1	63.376183	73.746856
NC_047888.1	NC_047946.1	96.918120	98.020886
NC_047889.1	NC_007637.1	95.804305	94.441520
NC_047890.1	NC_019520.1	92.686127	94.356689
NC_047891.1	NC_048083.1	74.992254	93.736083
NC_047892.1	NC_048851.1	96.314347	94.144170
NC_047893.1	NC_047812.1	82.891692	85.790756
NC_047894.1	NC_047954.1	83.561043	76.480697
NC_047895.1	NC_048082.1	93.885117	88.832625
NC_047896.1	NC_028684.1	97.230976	95.533240
NC_047897.1	NC_047925.1	93.232435	92.424764
NC_047898.1	NC_031026.1	90.623261	91.339537
NC_047899.1	NC_047769.1	92.117162	94.490049
NC_047900.1	NC_049472.1	89.104247	90.761533
NC_047901.1	NC_049462.1	94.710741	96.551400
NC_047902.1	NC_048166.1	59.063489	74.745513
NC_047903.1	NC_047737.1	56.538798	70.461452
NC_047904.1	NC_028807.1	41.879157	99.951958
NC_047905.1	NC_047904.1	8.764807	66.256534
NC_047906.1	NC_047904.1	38.761949	68.222363
NC_047907.1	NC_047850.1	97.299449	95.220349
NC_047908.1	NC_047980.1	91.166199	92.879412
NC_047909.1	NC_047915.1	3.843412	68.525956
NC_047910.1	NC_047915.1	2.450931	66.915332
NC_047911.1	NC_047914.1	4.250067	67.306983
NC_047912.1	NC_054984.1	10.773294	64.743206
NC_047913.1	NC_029107.1	2.803254	69.143701
NC_047914.1	NC_047915.1	4.398924	66.453200
NC_047915.1	NC_047914.1	4.350845	66.453465
NC_047916.1	NC_042016.1	9.498039	68.445135
NC_047917.1	NC_019926.1	90.192329	81.409283
NC_047918.1	NC_047931.1	93.703439	92.568625
NC_047919.1	NC_009875.1	99.954553	90.173370
NC_047920.1	NC_048064.1	87.264651	88.923042
NC_047921.1	NC_031229.1	96.820091	97.785217
NC_047922.1	NC_048200.1	93.155438	82.205970
NC_047923.1	NC_048004.1	93.903551	88.833329
NC_047924.1	NC_048085.1	88.969275	92.900856
NC_047925.1	NC_047897.1	92.806200	92.427323
NC_047926.1	NC_047924.1	85.821441	93.006822
NC_047927.1	NC_047777.1	88.537722	94.335832
NC_047928.1	NC_047943.1	87.680288	99.256180
NC_047929.1	NC_047783.1	86.920253	79.812971
NC_047930.1	NC_011201.1	88.204692	84.654455
NC_047931.1	NC_047918.1	95.477202	92.707513
NC_047932.1	NC_047901.1	85.970115	96.227962
NC_047933.1	NC_047953.1	37.254539	69.468802
NC_047934.1	NC_047936.1	98.068351	97.842781
NC_047935.1	NC_047937.1	95.876638	96.027773
NC_047936.1	NC_047937.1	97.928442	98.297231
NC_047937.1	NC_047936.1	97.953837	98.345696
NC_047938.1	NC_049815.1	94.225165	95.795999
NC_047939.1	NC_004777.1	99.321207	99.646809
NC_047940.1	NC_047939.1	97.837443	99.098229
NC_047941.1	NC_019911.2	32.848059	67.120102
NC_047942.1	NC_019416.1	92.412960	95.213298
NC_047943.1	NC_047928.1	68.054630	99.256325
NC_047944.1	NC_047783.1	90.096378	90.004049
NC_047945.1	NC_047948.1	97.033809	98.924038
NC_047946.1	NC_047888.1	95.624379	98.007815
NC_047947.1	NC_042066.1	86.834691	89.903594
NC_047948.1	NC_047945.1	93.851061	98.879776
NC_047949.1	NC_047950.1	89.135379	94.669970
NC_047950.1	NC_047949.1	86.906747	94.622505
NC_047951.1	NC_028850.1	82.877510	73.532081
