fragment	sample	count	start	alignment
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	116	264	6S27M17S
k141_102	SRR24414150	54	429	53S48M
k141_80	SRR24415953	1306	261	54S33M14S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	7	264	22S27M1S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	229	264	12S27M11S
k141_80	SRR24415953	1014	261	25S33M43S
k141_80	ZZMAX94724-1R-1L-UDB-129-S200045952-L1-NA	16	261	24S26M
k141_80	MAX63345-1RL-UDB-158-S200032738-L1-NA	3	264	27M23S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	134	264	27M23S
k141_376	ZZ21JS942729-AD-1D-1L-UDB-147-S250015865-L1-NA	1	2345	6S42M2S
k141_80	ZZ21JS942841-1R-1L-UDB-156-S200042786-L1-NA	11	261	24S26M
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	70	263	19S30M1S
k141_80	21JS836514-1RL-UDB-122-S200027784-L1-NA	3	263	21S29M
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	59	264	27M23S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	31	264	19S27M4S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	117	264	24S26M
k141_80	SRR24415953	1283	261	7S33M61S
k141_80	SRR24415953	132	261	53S33M15S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	20	264	22S27M1S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	167	264	24S26M
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	89	264	22S27M1S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	96	264	15S27M8S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	89	264	27M23S
k141_80	SRR24415953	1589	262	32M69S
k141_80	MAX70000-1RL-UDB-109-S200032949-L1-NA	58	264	12S27M11S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	412	264	5S27M18S
k141_80	SRR24415953	1302	261	8S33M60S
k141_79	SRR24415951	59	278	21S79M1S
k141_80	SRR24415953	1620	263	31M70S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	225	264	23S27M
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	52	264	24S26M
k141_80	SRR24415953	773	261	47S33M21S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	230	264	27M23S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	160	264	27M23S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	198	264	9S27M14S
k141_80	SRR24415953	227	261	4S33M64S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	191	264	7S27M16S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	130	264	27M23S
k141_80	SRR24415953	355	261	17S33M51S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	107	264	27M23S
k141_80	ZZMBX124549-1R-1L-UDB-105-S250026228-L1-NA	4	260	22S28M
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	154	264	15S27M8S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	95	264	13S27M10S
k141_102	SRR24414150	21	143	1S32M1D4M1I62M1S
k141_80	MAX75585-1RL-UDB-181-S200036546-L1-NA	19	264	13S27M10S
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	33	264	13S27M10S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	54	264	24S26M
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	160	264	6S27M17S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	40	264	15S27M8S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	28	261	24S26M
k141_80	MAX70395-1RL-UDB-173-S200030059-L1-NA	2	261	23S26M1S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	392	264	3S27M20S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	58	264	3S27M20S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	41	264	1S27M22S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	77	264	20S27M3S
k141_80	SRR24415953	966	261	46S33M22S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	116	264	22S27M1S
k141_80	SRR24415953	344	261	40S33M28S
k141_99	SRR22831173	30	1126	29S43M28S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	98	264	15S27M8S
k141_80	20JS80403-1RL-UDB-156-S200032956-L1-NA	5	264	24S26M
k141_80	SRR24415953	472	261	24S33M44S
k141_80	SRR24415953	1410	261	55S33M13S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	143	264	7S27M16S
k141_80	SRR24415953	208	261	22S33M46S
k141_80	22JS000034-1DL-UDB-185-S250006941-L1-NA	1	264	11S29M10S
k141_80	SRR24415953	59	261	53S33M15S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	96	264	22S27M1S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	66	264	22S27M1S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	158	264	20S27M3S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	39	264	22S27M1S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	159	264	6S27M17S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	95	264	22S27M1S
k141_80	SRR24415953	643	261	1S33M67S
k141_80	SRR24415953	45	261	53S33M15S
k141_80	SRR24415953	168	261	43S33M25S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	69	264	24S26M
k141_80	SRR24415953	112	261	9S33M59S
k141_80	MAX70211-1RL-UDB-167-S200028717-L1-NA	9	264	20S27M3S
k141_80	SRR24415953	790	261	6S33M62S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	458	264	12S27M11S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	35	264	13S27M10S
k141_80	MAX62265-1RL-UDB-141-S200028062-L1-NA	29	264	10S27M13S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	16	264	15S27M8S
k141_80	MAX67345-1RL-UDB-140-S200028062-L1-NA	2	264	5S27M18S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	75	264	24S26M
k141_80	MAX74858-1RL-UDB-109-S200032951-L1-NA	30	264	23S27M
k141_80	21JS836488-1RL-UDB-110-S200028620-L1-NA	7	264	10S27M13S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	96	264	2S27M21S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	57	264	12S27M11S
k141_80	SRR24415953	694	261	25S33M43S
k141_80	ZZMAX120264-1R-1L-UDB-176-S250026347-L1-NA	12	261	18S26M6S
k141_80	SRR24415953	550	261	52S33M16S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	109	264	12S27M11S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	9	261	18S26M6S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	82	264	5S27M18S
k141_80	22JS002818-1RL-UDB-122-F300014081-L1-NA	3	261	15S26M9S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	24	264	15S27M8S
k141_102	SRR24414150	41	215	2S99M
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	126	264	22S27M1S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	34	264	24S26M
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	40	264	20S27M3S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	149	264	23S27M
k141_79	SRR24415951	10	101	71M30S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	14	261	22S26M2S
k141_80	SRR24415953	1246	261	11S33M57S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	206	264	27M23S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	323	264	5S27M18S
k141_80	SRR24415953	1191	261	47S33M21S
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	72	264	12S27M11S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	45	264	27M23S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	51	264	4S27M19S
k141_80	SRR24415953	938	261	55S33M13S
k141_80	SRR24415953	1303	261	30S33M38S
k141_446	21JS83273301-1DL-DH-UDB-178-S200042648-L1-NA	2	4122	2S30M18S
k141_80	MAX75382-1RL-UDB-158-S200033165-L1-NA	7	258	20S29M1S
k141_80	SRR24415953	1267	261	1S33M67S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	66	264	14S27M9S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	13	264	22S27M1S
k141_80	SRR24415953	611	261	68S33M
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	92	264	13S27M10S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	44	264	24S26M
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	22	264	24S26M
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	85	264	22S27M1S
k141_80	ZZMAX120264-1R-1L-UDB-176-S250026347-L1-NA	6	261	16S26M8S
k141_80	ZZMAX120264-1R-1L-UDB-176-S250026347-L1-NA	34	261	18S26M6S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	73	264	15S27M8S
k141_447	MBX6806101-1DL-DH-UDB-111-S200028657-L1-NA	1	167	16S29M5S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	199	264	24S26M
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	435	264	5S27M18S
k141_102	SRR24414150	2	143	1S32M1D4M1I62M1S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	89	264	15S27M8S
k141_80	ZZMAX120264-1R-1L-UDB-176-S250026347-L1-NA	39	261	18S26M6S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	173	264	23S27M
k141_80	MAX70000-1RL-UDB-109-S200032949-L1-NA	24	264	13S27M10S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	167	264	13S27M10S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	95	264	13S27M10S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	259	264	5S27M18S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	108	264	23S27M
k141_80	MAX84770-1RL-UDB-121-S200038095-L1-NA	16	261	17S26M7S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	52	264	4S27M19S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	22	264	13S27M10S
k141_80	SRR24415953	1613	263	31M70S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	203	264	5S27M18S
k141_80	SRR24415953	1518	261	55S33M13S
k141_80	ZZ22JS023188-1R-1L-UDB-141-S250015849-L1-NA	1	261	18S26M6S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	84	264	22S27M1S
k141_80	SRR24415953	1366	261	25S33M1D8M35S
k141_80	SRR24415953	44	261	40S33M28S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	63	264	15S27M8S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	113	264	7S27M16S
k141_80	SRR24415953	337	261	72S29M
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	418	264	5S27M18S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	259	264	27M23S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	17	264	22S27M1S
k141_102	SRR24414150	60	429	53S48M
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	422	264	3S27M20S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	206	264	22S27M1S
k141_80	SRR24415953	305	261	72S29M
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	74	264	22S27M1S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	94	264	22S27M1S
k141_79	SRR24415951	32	278	26S75M
k141_446	MAX75211-2DL-DH-UDB-182-S200033155-L1-NA	3	4122	30M20S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	35	264	24S26M
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	15	264	13S27M10S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	30	264	13S27M10S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	86	264	22S27M1S
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	64	264	3S27M20S
k141_80	SRR24415953	608	261	47S33M21S
k141_80	SRR24415953	1682	265	29M72S
k141_80	SRR24415953	1353	261	30S33M38S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	1	261	18S26M6S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	136	264	5S27M18S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	133	264	10S27M13S
k141_80	SRR24415953	232	261	29S33M39S
k141_80	SRR24415953	600	261	10S33M58S
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	11	264	22S27M1S
k141_80	SRR24415953	1130	261	55S33M13S
k141_80	MAX62265-1RL-UDB-141-S200028062-L1-NA	20	264	16S27M7S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	99	264	24S26M
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	41	264	5S27M18S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	87	264	24S26M
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	133	264	13S27M10S
k141_80	SRR24415953	1218	261	25S33M43S
k141_80	MAX70000-1RL-UDB-109-S200032949-L1-NA	8	264	22S27M1S
k141_80	SRR24415953	630	261	55S33M13S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	64	264	3S27M20S
k141_80	SRR24415953	527	261	24S33M44S
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	55	264	22S27M1S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	24	264	27M23S
k141_80	SRR24415953	962	261	53S33M15S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	100	264	22S27M1S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	451	264	12S27M11S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	15	264	12S27M11S
k141_80	MAX75585-1RL-UDB-181-S200036546-L1-NA	22	264	1S27M22S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	25	264	12S27M11S
k141_102	SRR24414150	55	429	53S48M
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	24	264	1S27M22S
k141_80	MAX84770-1RL-UDB-121-S200038095-L1-NA	1	261	17S26M7S
k141_80	SRR24415953	1349	261	30S33M38S
k141_80	MAX74844-1RL-UDB-112-S200032745-L1-NA	9	264	1S27M22S
k141_80	SRR24415953	559	261	55S33M13S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	243	264	15S27M8S
k141_80	SRR24415953	1275	261	34S33M34S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	86	264	12S27M11S
k141_80	ZZ21JS942841-1R-1L-UDB-156-S200042786-L1-NA	4	261	16S26M8S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	206	264	27M23S
k141_80	SRR24415953	975	261	25S33M43S
k141_80	SRR24415953	668	261	53S33M15S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	8	264	22S27M1S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	132	264	15S27M8S
k141_80	SRR24415953	1359	261	18S33M50S
k141_80	SRR24415953	12	261	22S33M46S
k141_80	MAX70000-1RL-UDB-109-S200032949-L1-NA	73	264	1S27M22S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	58	264	20S27M3S
k141_80	21JS836488-1RL-UDB-110-S200028620-L1-NA	1	264	15S27M8S
k141_80	SRR24415953	1623	264	30M71S
k141_80	SRR24415953	1545	261	6S33M62S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	236	264	3S27M20S
k141_80	SRR24415953	1510	261	41S33M27S
k141_80	SRR24415953	448	261	24S33M44S
k141_80	MAX74844-1RL-UDB-112-S200032745-L1-NA	21	264	1S27M22S
k141_80	MAX74858-1RL-UDB-109-S200032951-L1-NA	6	264	22S27M1S
k141_80	20JS80403-1RL-UDB-156-S200032956-L1-NA	3	264	24S26M
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	18	264	22S27M1S
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	98	264	5S27M18S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	78	264	22S27M1S
k141_80	SRR24415953	959	261	36S33M32S
k141_80	SRR24415953	1037	261	19S33M49S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	58	264	21S27M2S
k141_80	MAX74858-1RL-UDB-109-S200032951-L1-NA	5	264	22S27M1S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	122	264	15S27M8S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	92	264	12S27M11S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	7	264	20S27M3S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	20	264	15S27M8S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	135	264	10S27M13S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	139	264	9S27M14S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	450	264	12S27M11S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	12	264	22S27M1S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	131	264	9S27M14S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	43	264	13S27M10S
k141_80	20JS80412-1RL-UDB-191-S200028715-L1-NA	23	264	13S27M10S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	128	264	27M23S
k141_80	SRR24415953	1211	261	6S33M62S
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	23	264	24S26M
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	150	264	24S26M
k141_80	SRR24415953	182	261	53S33M15S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	83	264	22S27M1S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	32	261	24S26M
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	221	264	7S27M16S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	21	264	24S26M
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	95	264	22S27M1S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	132	264	22S27M1S
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	6	264	24S26M
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	123	264	7S27M16S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	99	264	27M23S
k141_80	SRR24415953	1695	265	29M72S
k141_80	SRR24415953	632	261	8S33M60S
k141_80	SRR24415953	522	261	62S33M6S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	65	264	13S27M10S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	30	264	22S27M1S
k141_80	ZZMAX56354-1R-1L-UDB-128-S250011308-L1-NA	12	264	15S27M8S
k141_80	SRR24415953	832	261	46S33M22S
k141_80	SRR24415953	1319	261	6S33M62S
k141_80	SRR24415953	656	261	17S33M51S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	178	264	24S26M
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	3	264	23S27M
k141_80	SRR24415953	1672	265	29M72S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	179	264	22S27M1S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	79	264	22S27M1S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	8	264	24S26M
k141_80	SRR24415953	68	261	24S33M44S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	107	264	22S27M1S
k141_80	SRR24415953	662	261	55S33M13S
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	81	264	22S27M1S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	10	261	22S26M2S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	2	264	13S27M10S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	44	264	22S27M1S
k141_80	SRR24415953	1007	261	10S33M58S
k141_80	SRR24415953	587	261	6S33M62S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	16	264	20S27M3S
k141_80	SRR24415953	387	261	24S33M44S
k141_79	SRR24415951	46	278	21S79M1S
k141_80	SRR24415953	1607	262	32M69S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	146	264	4S27M19S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	365	264	3S27M20S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	31	264	22S27M1S
k141_414	NY22JS020242-1D-1L-UDB-97-S250024697-L1-NA	1	2581	29M21S
k141_80	SRR24415953	394	261	26S33M42S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	208	264	5S27M18S
k141_80	SRR24415953	1171	261	44S33M24S
k141_80	MAX75382-1RL-UDB-158-S200033165-L1-NA	22	264	3S27M20S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	86	264	10S27M13S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	167	264	20S27M3S
k141_80	SRR24415953	921	261	2S33M66S
k141_80	MAX70000-1RL-UDB-109-S200032949-L1-NA	74	264	1S27M22S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	129	264	3S27M20S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	228	264	22S27M1S
k141_80	ZZMBX124549-1R-1L-UDB-105-S250026228-L1-NA	3	260	22S28M
k141_80	SRR24415953	771	261	54S33M14S
k141_80	SRR24415953	1163	261	68S33M
k141_80	MAX62265-1RL-UDB-141-S200028062-L1-NA	36	264	16S27M7S
k141_80	MAX74858-1RL-UDB-109-S200032951-L1-NA	8	264	13S27M10S
k141_80	21JS836514-1RL-UDB-122-S200027784-L1-NA	1	263	21S29M
k141_80	SRR24415953	270	261	40S33M28S
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	42	264	9S27M14S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	180	264	27M23S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	232	264	12S27M11S
k141_80	MAX74826-1RL-UDB-127-S200033143-L1-NA	9	264	27M23S
k141_80	SRR24415953	482	261	31S33M37S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	7	264	13S27M10S
k141_80	SRR24415953	1111	261	25S33M43S
k141_80	MAX74858-1RL-UDB-109-S200032951-L1-NA	13	264	13S27M10S
k141_80	SRR24415953	27	261	24S33M44S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	129	264	27M23S
k141_80	SRR24415953	927	261	36S33M32S
k141_80	SRR24415953	1160	261	18S33M50S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	46	264	22S27M1S
k141_397	21JS933076-1DL-DH-UDB-104-S200042480-L1-NA	1	829	6S30M14S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	28	264	24S26M
k141_80	SRR24415953	1636	264	30M71S
k141_80	MAX75585-1RL-UDB-181-S200036546-L1-NA	5	264	22S27M1S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	240	264	22S27M1S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	105	264	15S27M8S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	63	264	13S27M10S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	126	264	9S27M14S
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	69	264	1S27M22S
k141_376	ZZMAX19690-1R-1L-UDB-122-S250018768-L1-NA	9	2345	1S47M2S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	7	261	18S26M6S
k141_80	SRR24415953	1332	261	56S33M12S
k141_80	20JS80412-1RL-UDB-191-S200028715-L1-NA	10	264	21S27M2S
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	64	264	1S27M22S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	25	264	19S27M4S
k141_102	SRR24414150	58	429	53S48M
k141_80	SRR24415953	1404	261	48S33M20S
k141_80	SRR24415953	350	261	22S33M46S
k141_80	SRR24415953	193	261	15S33M53S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	257	264	5S27M18S
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	21	264	24S26M
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	86	264	5S27M18S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	7	261	15S26M9S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	51	264	24S26M
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	145	264	23S27M
k141_80	MAX70000-1RL-UDB-109-S200032949-L1-NA	52	264	13S27M10S
k141_80	SRR24415953	1226	261	55S33M13S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	31	264	22S27M1S
k141_424	ZZ22JS023158-AD-DH-1D-1L-UDB-152-S250015704-L1-NA	2	970	7S32M11S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	104	264	15S27M8S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	241	264	12S27M11S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	131	264	15S27M8S
k141_80	MAX74858-1RL-UDB-109-S200032951-L1-NA	35	264	23S27M
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	119	264	20S27M3S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	114	264	27M23S
k141_79	SRR22831222	1	9	3S64M33S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	231	264	23S27M
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	76	264	2S27M21S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	67	264	15S27M8S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	68	264	22S27M1S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	268	264	27M23S
k141_80	SRR24415953	779	261	25S33M43S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	192	264	13S27M10S
k141_80	SRR24415953	972	261	55S33M13S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	184	264	22S27M1S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	139	264	11S27M12S
k141_267	ZZMAX74318-AD-DH-2D-1L-UDB-173-S250007197-L1-NA	8	2148	7S29M14S
k141_80	MAX74844-1RL-UDB-112-S200032745-L1-NA	37	264	1S27M22S
k141_80	SRR24415953	1437	261	36S33M32S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	146	264	5S27M18S
k141_80	MAX86740-1RL-UDB-174-S200035510-L1-NA	28	264	4S27M19S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	118	264	15S27M8S
k141_80	21JS836488-1RL-UDB-110-S200028620-L1-NA	8	264	18S27M5S
k141_80	SRR24415953	1625	264	30M71S
k141_80	SRR24415953	1436	261	30S33M38S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	132	264	13S27M10S
